source_name;source_url;content_type;content;date_published;language;emocion
Dr. Manuel Sans Segarra;https://www.youtube.com/watch?v=WjjqWLYmRXg;comment;El estres hay que usarlo y convertirlo en combustible;2024-09-05T14:23:17Z;es;Asco
Dr. Manuel Sans Segarra;https://www.youtube.com/watch?v=WjjqWLYmRXg;comment;Y cómo se controla la depresión?;2024-09-06T06:57:41Z;es;Tristeza
Dr. Manuel Sans Segarra;https://www.youtube.com/watch?v=WjjqWLYmRXg;comment;Como paso del estres de montar en el scooter e ir al trabajo  ,ver tantos coches por las mañanas?!;2024-09-17T18:27:51Z;es;Sorpresa
Dr. Manuel Sans Segarra;https://www.youtube.com/watch?v=WjjqWLYmRXg;comment;Ah ,yo creía que estaba extresado porque llevo 12 años sin pagas extras,trabajando 60 horas a la semana pagándome 40,con un solo día libre,sin poder elegir vacaciones y sin las subidas legales pertinentes.  Pero gracias.   Es solo el ego .❤;2024-09-19T07:01:14Z;es;Sorpresa
Dr. Manuel Sans Segarra;https://www.youtube.com/watch?v=WjjqWLYmRXg;comment;Y si controlamos a los qe tienen una sociedad estresada ? porqe todo hay qe hacerlo rápido para qe salga la productividad y el capital ,el ego lo tiene los qe tienen un chalets con piscina y quiere otro .;2024-09-22T07:26:32Z;es;Tristeza
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Dios los bendiga a todos yo padecí ansiedad eran horribles los ataques de pánico que me pegaban empecé a tomar unas pastillas y me ayudaban  pero cuando no las tomaba me ponía muy mal, una noche más o menos a la 12 me pegó un ataque de pánico horrible y como pude clame a nuestro Señor Dios Todopoderoso le pedi en el nombre precioso de Jesucristo que me hiciera libre de eso y desde entonces soy libre, si es verdad lo que Dios nos dice en Su Palabra, si el hijo os liberare seréis verdaderamente libres, si se puede amigos ánimo con Dios si se puede;2025-05-29T02:27:47Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Yo tenía ansiedad y solo la oración y la cercanía a Dios me dio la paz.;2024-02-21T08:04:14Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Si tambiéne estube con todo eso malo ansiedad nervios y depresión pero Dios está conmigo y es el único q puede ayudar t amo Dios;2024-08-19T01:23:06Z;es;Tristeza
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Vuelvo aquí para decirles que me funcionó de maravilla cuando vi este video estaba estresada y ansiosa y me ayudó.. gracias Marcela por tu valioso trabajo  que nos ayuda a mejorar nuestra salud Dios te bendiga..;2024-02-10T01:54:44Z;es;Asco
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;"Mis hermanos con la fe de dios y con su fuerza de voluntad todo se puede créanme yo sufrí un ataque de ansiedad y se me derivaron muchos síntomas demasiados llevo dos semanas y créanme por estar rezando y pidiéndole a dios por todos ustedes que padecen lo mismo que yo me ayuda mucho y sé que me mis oraciones no solo las hago para mi para todos mis hermanos les deseo lo mejor y una pronta y sana recuperación ❤️‍🩹 
Los amo y recuerden no están solos y si tú que estás leyendo esto crees que estás solo déjame decirte que no mi amiga o amigo me tienes ami que siempre estoy pidiendo por ti y te quiero no te rindas ❤";2024-09-22T06:41:37Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Ami se me desarrollo en el embarazo y créame lo digo fuerte y quedito como kieran ,solo con oración y leyendo la palabra de Dios se me quitaba ,solo Dios da la paz que uno necesita.;2024-03-30T17:49:55Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;"Super agradecida x lo q enseñas
Yooo sufro d ansiedad y mas xq tengo 73 años y quiero ordenar todo, antes q me vaya d éste mundo
Voy a aflojar con eso...xq se van a arreglar  como sea. Y yo tonta de mi preocupada. Dios t bendiga";2025-04-21T03:17:45Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Dios la bendiga Doctora, por toda la ayuda que nos brinda a todos en el planeta Tierra 🌏....❤️🕊🙏🏻🙏🏻🙏🏻;2025-05-12T03:10:28Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;La oración a Dios me sanó y envió ángeles para enseñarme todos estos ejercicios o terapias,estas personas que hacen estos videos ayudan mucho.;2024-06-30T11:20:29Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias por el consejo, con esta vida moderna y agitada muchos padecemos esta enfermedad, también hacer ejercicios de respiración ayuda o escuchar música instrumental suavecita, también caminar en el campo con los pies descalzos ayuda, ojalá podamos vencer este triste mal, Gracias por compartir 🙏🏼❤️👍👍👍😊;2024-02-09T03:19:56Z;es;Tristeza
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Dra muchas gracias por este ejercicio lo hice y me ayudó.tenia mucha ansiedad y vi su video realice el ejercicio y me libero la tensión del músculo y al otro día amanecí bien Dios la bendiga;2025-09-03T21:50:07Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Muchas gracias señora,Dios la bendiga por compartir sus conocimientos y ayudarnos;2024-02-17T20:21:07Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias por hablar de la ansiedad. ❤️‍🩹;2024-02-08T23:27:14Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Lo acabo de hacer y es inmediato gracias Dios le bendiga. Y para los que dicen que solo la oración ayuda y que estás cosas no funcionan, les recuerdo que la fe sin acción no es nada hay que orar con fé entregar las cargas a Dios pero también hay que accionar;2026-04-18T18:21:44Z;es;Sorpresa
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;EXCELENTE APORTE DE TÉCNICAS NATURALES PARA COMBATIR LA ANSIEDAD ,MAL QUE LASTIMA A PERSONAS EN EL MUNDO ,EN LOS ÚLTIMOS TIEMPOS  DESAFIANTES !;2025-01-09T23:35:30Z;es;Tristeza
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias a Dios por su vida doctora nos ayuda mucho a través de sus videos muchas bendiciones Doctora gracias;2024-07-01T01:37:57Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Yo tenía una gran depresión y solo Dios me libero , sigan orando busquen de Dios y con mucha fé y el va hacer el milagro 🙏;2026-01-05T15:28:22Z;es;Tristeza
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Muchas gracias querida doc. Le comento que desde hace muchos años que sufro de ansiedad , angustia s ,miedos y ataques de pánico 😢 ya no lo aguanto más y hasta deseos de quitarme la vida me pasa x la mente. Ya estoy muerto x dentro x estos malditos ataque de pánico y miedos que no me dejan  dormir x las noches😞😢😭;2024-11-26T07:28:55Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias por sus excelentes consejos siempre, muy buen trabajo de su parte;2024-03-27T00:57:50Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;"Gracias. Si. Creo que nunca me sentí en tal estado de ansiedad. No encuentro mi centro. Mi equilibrio emocional
Gracias";2025-06-05T01:31:26Z;es;Asco
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias por la información. Así es hay muchas personas que están pasando por una fuerte ansiedad y estrés, es buena manera de calmar la ansiedad y el estrés.;2024-02-20T11:41:15Z;es;Asco
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Muchas gracias Marcela que Dios te bendiga hoy mañana y siempre 🙏🕊️👋 🫂 mis nietas padecen de la ansiedad;2024-02-09T06:06:02Z;es;Tristeza
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Me ayudaste mucho al igual que dios soy una niña de 9 años que sufre de ansiedad se que suena ridiculo pero en las noches me da justo me estaba dando uno y busque esto y me salio suelo tomar te de frutos rojos ahora tomare te de frutos rojos acompañado de eso.;2024-12-01T02:02:12Z;es;Sorpresa
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Nos han llenado de miedo e incertidumbre hacia el futuro, eso es la ansiedad, miedo al futuro, gracias Dra;2024-03-26T15:00:04Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Usted es una excelente doctora muchas gracias por ayudarnos bendiciones;2025-04-04T10:45:56Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Muchas gracias ! Hace dos semanas comencé con crisis de ansiedad , me falta el aire , cuesta respirar....es un síntoma que lo tiene mucha gente...producto de las preocupaciones que genera la rutina-economica .;2026-02-23T14:05:26Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Dios la bendiga me sirvió mucho. En este momento sufri un ataque de ansiedad son la 1:40 de la madrugada y es horrible padecer de esta condición;2026-05-04T05:41:04Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Ufff yo lucho contra la ansiedad, depresión y transtorno del pánico este consejo es oro puro! Gracias, gracias, gracias ❤🤗;2024-02-15T20:06:27Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;GRACIAS..MUCHAS GRACIAS POR AYUDARNOS Y COMPARTIENDO SUS ENSEÑANZAS.🙅‍♂️;2024-04-07T15:47:37Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Ola buenas noches doctora que buenas terapias y gratis nos regalas mucha salud mental eres una gran persona que dios te acompañe siempre;2024-02-09T03:39:17Z;es;Sorpresa
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Acabo de tener ansiedad fuerte y eso me ha hecho sentir mejor! Gracias;2025-11-08T02:10:59Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Hola, podés hacer un vídeo sobre como fortalecer los pies y no tener problemas cuando seamos mayores porfavor 🙏🙏;2024-02-09T02:51:56Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;"La ansiedad no es una enfermedad es una emoción natural del cuerpo. Cuando la ansiedad se desborda se vuelve transtorno pero sigue sin ser una enfermedad. 
La mente controla el cuerpo pero la respiración controla la mente, la respiración ayuda a regresar a nuestro presente y le hace saber a la mente que estamos a salvo.";2024-04-08T17:42:14Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Y yo agregaría medicina natural, vitaminas complejo b, aceite omega, magnesio potasio, cúrcuma para desinflamar, L teanina, adrenal rx ,L tirosine, aschawanda y ya no me acuerdo que mas me tome. Todo esto me lo recetó una naturista que para mi muy buena. Y al final  tome un año sertralina porque no podia dormir, pero antes d tomar sertralina ya me sentía mucho bien y ahora ya me siento mucho mejor ya tengo un año y medio que no tomo nada y me siento muy bien gracias a Dios. Les aconsejo que porfavor consulten o busquen un buen naturista. Y claro estar en el presente y confiar que todo estara bien. Y Dios en primer lugar. Tuve un proceso muy duro con esta ansiedad;2024-04-15T04:42:42Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Orar y reprender en el nombre de jesús todo el mal se va, yo le rogué a Dios que me hiciera libre en el nombre de jesús y DIOS me liberó de noches de insomnio, ansiedad y depresión me sentía muy débil día a día pero gracias a Dios fui curada ya puedo dormir tranquila, ya no tengo ese pánico en el pecho ya no tengo irritabilidad ya no tengo ganas de salir corriendo GRACIAS DIOS TE PIDO POR TODAS LA PERSONAS DEL MUNDO TENGAS MISERICORDIA AMÉN AMÉN AMÉN;2025-10-11T22:27:08Z;es;Asco
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;"Clamando mucho a Dios y creo que ya no tengo ansiedad.
Sigo creyendo que es más grande Dios que está conmigo de lo que tenía";2026-02-18T17:30:15Z;es;Asco
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Hola tengo 62años... Estoy con posibles arritmias.. Y este masaje me ayuda. A relajarme...  Genial👍❗;2025-07-13T13:37:15Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Wow! No sabía que este dolor maxilar y tensiones me viene de la ansiedad! Muchas gracias de verdad!! 🙏🏻;2025-06-21T05:45:34Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Buenísimo, lo hice, me sentí mareada (pero tranquilizante) y mucho más tranquila y solo lo hice unas veces x c/lado. Gracias ❤;2025-10-26T15:41:29Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;"Agradezco su esfuerzo e intención de ayudar a los demás, eso es indiscutible; solo tome en cuenta que mucha gente  altamente calificada en los rubros de la psicología y psiquiatría han dicho y demostrado actualmente que la ansiedad no es uña enfermedad, es una consecuencia, una señal de algo más sucede en nosotros; recomiendo revisen los trabajos del doctor José Luis Marín.";2025-10-19T03:01:25Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias de veras yo tengo una ansiedad y depresión terrible,ya ni los medicamentos me ayudan.Voy a probar este método ❤💯🙏🙏🙏🙏🙏🙏🙏;2025-06-01T08:40:31Z;es;Tristeza
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Muchas gracias Doctora porque últimamente me estoy dando cuenta de que lo que me pasa es ansiedad ❤ ya comencé con éste ejercicio;2024-10-06T20:59:35Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Antes de tener acceso  al internet no escuchaba de esto, Pero ahora esto se puso de moda, nuestro cerebro es tan poderoso que todo lo que escucha se lo puede creer. Tanto escuchar de ansiedad que ahora vean la cantidad de personas que dicen que lo tienen.;2025-03-02T13:42:08Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;La Ansiedad no es una enfermedad, es una condición que posee todo ser humano.😊😊😊😊😊😊😊😊😊;2025-07-31T20:25:09Z;es;Tristeza
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Muchas gracias, es increible como algo tan sencillo, me hizo calmar por completo la ansiedad que tenia! Gracias!;2025-04-18T19:24:29Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;GRACIAS POR COMPARTIR ESTA TERAPIA…ESTOY SEGURO QUE FUNCIONA ..BENDICIONES …GRACIAS MARCELA ,SALUDOS DESDE MATAMOROS,TAMAULIPAS,  MÉXICO ❤;2025-12-23T17:10:39Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias dra, ya lo estoy practicando.. tengo ansiedad  de muchos años, bendiciones!!!;2024-12-29T00:15:51Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;sufro de ansiedad es horrible gracias por su enseñanza 🙏🙌;2026-02-16T21:05:08Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Muchas gracias este video me llegó justo 😢 mi hermana está súper mal con la ansiedad gracias ❤;2026-01-10T03:56:34Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;2025 estaba casi por ahogarme de falta de oxígeno y busque y gracias a ustedes mi tensión muscular se redujo y tanto estrés que tenia tenia asustado y no podía respirar por la ansiedad dios los bendiga a todos los que estén pasando por la ansiedad;2025-06-19T19:08:00Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias por ayudarme a controlar está crisis espantosa, Dios la bendiga;2025-06-09T06:55:12Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;"Gracias doctora muy linda en ayudar a las personas 
No puedo dormir por ansiedad de pánico desde anoche terrible";2025-03-03T09:59:47Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias Dra yo apenas soy un niño de 11 años y tengo ansiedad y eso me ayudo muchísimo;2025-02-21T21:16:49Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias doctora yo tenía muchas ansiedad ya voy hacer ese ejercicio gracias bendiciones 👌🙏;2024-09-13T05:45:48Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;"Dios saname porfavor, quiero dormir bien por las noches no quiero sentirme mal.
Solo necesito ayuda cada vez más me da la esquizofrenia";2025-12-22T07:52:13Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Uy doctora gracias por toda la ayuda que nos haces Y que necesitamos esas ayudas gracias gracias por esas consejos que nos das para la salud🙏🏻🙏🏻;2024-11-25T17:55:13Z;es;Sorpresa
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Es cierto que DIOS lo es todo pero también es bueno poder ayudarse, gracias doctora 🙏🏻👏👏👏👏👋;2025-05-24T05:18:25Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Muchas gracias Doc Marcela eres una bendición al compartir tus conocimientos nos ayuda mucho;2025-06-12T12:04:42Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Hola Dra.  Leo el oído soy auriculoterapia  y tiene  dolor en hombro ,espalda yyy cadera...yyy un terapeuta que maneje ésta disciplina🙏😇💎💞🙈 bendiciones desde Tijuana México México;2025-02-07T05:13:58Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Muchas gracias ,por ayudarnos con los consejos que nos das,nos das calidad de vida❤;2024-11-24T16:03:37Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Yo he estado sufriendo de ansiedad, cuando me doy cuenta me falta el aire horrible que hasta me duele. Lo probaré muchas gracias. ❤;2025-12-02T00:27:53Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;He estado sufriendo mucha ansiedad no paraba de respirar agitadamente, realicé este ejercicio y siento como mi respiración volvió a la normalidad.;2025-01-26T05:37:40Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Mandeme sus videos q me an Ayudado Tanto Dr cual escsu nombre  lo olvides porque no la avia visto por un buen rato  es usted de muchisimo Ayuda en verdad gracias Dr😊;2025-04-28T03:54:56Z;es;Asco
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias, padezco ansiedad,lo haré;2026-02-21T17:03:12Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias yo tengo ansiedad y tus consejos me ayudaron mucho;2025-01-19T20:06:05Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Muchas gracias. Bendiciones. Mi Dios me está ayudando lose. B;2026-01-09T16:11:02Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Yo soy muy ansiosa depresiva 😢😢😢😢 y lo estoy haciendo y me ayuda  duele pero ayuda mucho muchas. Gracias;2024-09-26T08:08:57Z;es;Tristeza
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias Dra, por compartir tan interesante ayuda,pues en estos momentos estoy enfrentando molestias por un vertigo que me comienza en esas partes del oido,es insoportable Dios la.bendiga bendiga;2024-11-10T12:48:01Z;es;Asco
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Mil gracias por su ayuda. ❤ Bendiciones.  Me duelen mucho los escalenos hasta la clavícula 😢;2024-10-11T07:21:59Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;"Hola;GENIA  DRA.QUE LINDOS CONSEJOS. SALUDOS DESDE ARGENTINA. AQUÍ PADECEMOS DE ANSIEDAD";2024-09-07T17:28:25Z;es;Tristeza
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;yo estoy pasando por fuertes ataques de ansiedad, pánico y nerviosismo me siento muy mal pidiendo a Dios que me ayude;2024-10-17T01:44:32Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Muchas gracias por tu ayuda. Dios te bendiga 🙏;2024-11-15T05:31:07Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias muchas gracias excelente video buena terapia;2025-07-05T00:56:58Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Bendiciones Dra...🙏 De muchísima ayuda desde México un abrazo fuerte;2024-12-02T18:58:10Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;muchas gracias por su ayuda bendiciones ☺️;2024-10-14T11:15:46Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Sufro de ansiedad hace mucho 🤦 Gracias.;2025-03-11T02:05:10Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;"Buenas tardes 🤗 
Yo he aprendido a orar y pedir a Dios porque se baya esa ansiedad, miedo, desesperación etcétera porque el medicamento que recibí en quimioterapia me afectó, gracias a Dios que me ayuda, estoy mejor y recuperándome del cáncer 😢 Como dice la biblia, Dios es mi pastor, con Él nada me falta.🙏 
Tuve mucha fé, rezaba mucho y sigo, pedía y yo misma me relajaba, si no se ayuda uno mismo, nadie lo hará por mi. Así que a sanar, a aumentar la fe en Dios que todo lo puede,  con un empujoncito Dios nos levanta, traten y verán que si se puede. Amén. Bendiciones para todos 🙏";2026-02-27T19:54:07Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias Marcela por todos sus vídeos, ayudan muchísimo ❤;2024-10-01T07:56:06Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias tengo todo el día ansiedad ❤;2026-03-27T07:45:11Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias Marcela k Ayuda tan grande Bendiciones 🙏❤️;2024-10-29T19:22:55Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;😢😢 asi es. Estoy sufriendo de ansiedad y ataque de pánico.;2026-02-11T20:41:14Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Yo estoy con ansiedad 😢gracias por el dato 🫂🙏🏻🙏🏻;2024-10-05T13:00:13Z;es;Sorpresa
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Hoy 19 de agosto 2025 le doy las gracias porque literalmente usted salvo mi vida tengo días que mis crisis ah regresado pero en la madrugada sentía que yo quería y prefería morir a seguir sintiendo esas sensaciones mis crisis no son de miedo solo eso en el pecho que no sé si llorar gritar correr me eh llegado a lastimar por los golpes que me eh dado pero usted llegó ami vida su mensaje cumplió pude relajarme y logré dormir un poco muchas gracias ❤❤;2025-08-19T12:10:59Z;es;Tristeza
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;FELICIDADES SEÑORA,MUCHISIMAS GRACIAS.PADEZCO ATM Y ANSIEDAD;2024-12-25T15:25:48Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias doctora lo ide orita trai ataca de ansiedad 😰 y seme calmó;2025-03-20T23:56:39Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;"Cuando vives con personas tóxicas pelioneras , y muchos problemas 
Este ejercicios ayuda
Gracias";2025-08-07T16:54:20Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;"Esto si funciona, yo padezco crisis de ansiedad y se me sube la presión arterial, y yo hago lo mismo que dice la doctora, pero aparte lo hago desde la base del craneo y bajo los dedos hacia los trapecios, lo hago el tiempo que sea necesario, y sii ayuda muchísimo
.";2024-12-15T09:04:48Z;es;Miedo
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Esto me ayuda Dios es bueno;2025-05-29T13:56:37Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Gracias....lo hice y ayuda mucho😊;2025-09-09T21:13:39Z;es;Alegría
Pilates Marcela Pedraza;https://www.youtube.com/watch?v=F8yy7zKf5KQ;comment;Muy  bueno , quedé cconansiedad,, crisis de pánico y el cuello todo pelado 😅😅😂;2025-12-16T18:13:26Z;es;Miedo
Universidad ISEP;https://www.youtube.com/watch?v=YSY4vQ9MlIg;comment;Dolor de estómago ganas de llorar y mareos pensamientos feos así estoy ahorita;2025-11-03T14:07:27Z;es;Tristeza
Universidad ISEP;https://www.youtube.com/watch?v=YSY4vQ9MlIg;comment;Ansiedad y dolor de cabeza;2026-04-13T07:07:35Z;es;Asco
Universidad ISEP;https://www.youtube.com/watch?v=YSY4vQ9MlIg;comment;Así estoy ahorita mareada me duele la cabeza me duele el corazón me duele el pecho tengo ganas de llorar;2026-03-04T22:22:26Z;es;Tristeza
Universidad ISEP;https://www.youtube.com/watch?v=YSY4vQ9MlIg;comment;Ansiedad constante, bruxismo extremo, 0 paciencia, dolor de cuello y hombros, muñeca endurecida, paralisis leve en la mitad del rostro, caida del cabello, canas, problemas digestivos, duermo en alerta...;2026-02-04T23:54:14Z;es;Miedo
Universidad ISEP;https://www.youtube.com/watch?v=YSY4vQ9MlIg;comment;Si tengo algunos de estos problemas;2026-04-26T19:54:20Z;es;Sorpresa
Universidad ISEP;https://www.youtube.com/watch?v=YSY4vQ9MlIg;comment;Yo de cansancio y ansiedad 😭🥀;2026-04-26T17:09:53Z;es;Tristeza
Universidad ISEP;https://www.youtube.com/watch?v=YSY4vQ9MlIg;comment;gracias la vd me ayudas mucho justo esos sitomas tenia y no sabia por q m puse a envestigar me dormia en trabajo me sentia de mal humor me aburria td pero gracias a ahora ya cual es la razon gracias te quiero;2026-02-15T21:25:56Z;es;Tristeza
