source_name;source_url;content_type;content;date_published;language;"emocion ";content_transformers
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;El solo escuchar destierro me hace caer una lágrima ❤😂;2024-08-02T18:06:58Z;es;"Tristeza";El solo escuchar destierro me hace caer una lágrima emoji_corazón_rojo emoji_cara_llorando_de_risa
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Marina, podrias hablar de otro tipo de fobias, concretamente de la filobobia? Parece q tiene puntos comunes con la fobia social. Gracias por estos videos tan valiosos;2024-08-01T17:12:35Z;es;"Alegría";Marina, podrias hablar de otro tipo de fobias, concretamente de la filobobia? Parece q tiene puntos comunes con la fobia social. Gracias por estos videos tan valiosos
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Nunca me han gustado las fiestas, me generan una ansiedad social terriblemente extrema, las pocas veces que he tenido el valor de ir , desde que llego inmediatamente siento el deseo de irme , pero me he quedado para tratar de socializar pero siento que si se rien es de mi , que si me miran y susurran talvez algo pueda ser por criticarme o juzgar algo de mi , es horrible ....;2025-10-13T09:29:34Z;es;"Miedo";Nunca me han gustado las fiestas, me generan una ansiedad social terriblemente extrema, las pocas veces que he tenido el valor de ir , desde que llego inmediatamente siento el deseo de irme , pero me he quedado para tratar de socializar pero siento que si se rien es de mi , que si me miran y susurran talvez algo pueda ser por criticarme o juzgar algo de mi , es horrible ....
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Yo llegué al punto en que no puedo salir ni al kiosco sin temblar o que se me note lo tenso en mi rostro, vivo encerrado,  evito toda relacion social, me cuesta muchísimo relacionarme. Hice un año de terapia, tomando antidepresivos, pero sino pongo voluntad no puedo. Estoy cansado de ser así, gradualmente hace años que esto fue empeorando, ya no se que hacer,;2025-04-12T22:32:29Z;es;"Tristeza";Yo llegué al punto en que no puedo salir ni al kiosco sin temblar o que se me note lo tenso en mi rostro, vivo encerrado, evito toda relacion social, me cuesta muchísimo relacionarme. Hice un año de terapia, tomando antidepresivos, pero sino pongo voluntad no puedo. Estoy cansado de ser así, gradualmente hace años que esto fue empeorando, ya no se que hacer,
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Muy cierto todo lo que decís. Yo aparte de tenér fobia social estoy empezando a tener depresión.;2025-01-21T06:49:48Z;es;"Tristeza";Muy cierto todo lo que decís. Yo aparte de tenér fobia social estoy empezando a tener depresión.
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Hace unos años tenia estos  problemas  tenia la intension de matarme. Pero el ciclismo me hizo conocer mucha gente muchas amistades y la termine de rematar cuando ingrese como efectivo a un servicio penitenciario , el servicio me enseño que ahi si se vive la verdadera ansiedad depresion y eso me hizo fortalecer el caracter perdi la verguenza la timidez;2024-08-02T02:12:34Z;es;"Miedo";Hace unos años tenia estos problemas tenia la intension de matarme. Pero el ciclismo me hizo conocer mucha gente muchas amistades y la termine de rematar cuando ingrese como efectivo a un servicio penitenciario , el servicio me enseño que ahi si se vive la verdadera ansiedad depresion y eso me hizo fortalecer el caracter perdi la verguenza la timidez
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Yo tb desarrollé TOC, eritrofobia (miedo a ruborizarme), fagofobia.😢;2025-05-19T15:50:35Z;es;"Miedo";Yo tb desarrollé TOC, eritrofobia (miedo a ruborizarme), fagofobia. emoji_cara_llorando
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Que tipo deterzpia necesitosi tengo esta fobia ?;2025-10-05T10:46:32Z;es;"Tristeza";Que tipo deterzpia necesitosi tengo esta fobia ?
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Tengo 63 an̈os acabo de enterarme de como se llama mi problema ,soy de padres separados desde mi adoresencia,siempre tube miedo de todo inseguridad,berguensa desconfiansa ,ese motibo me a llebado a no tener suerte con mis trabajos sufro descriminacion de mi promia jente,tengo pareja tambien hijos pero igual me ciento solo hace 10 an̈os que no trabajo  no soy un bajo ,me da mirxo todo vibo ensarrado ,,,,,,No se lo deseo a nadie;2026-03-24T09:35:15Z;es;"Miedo";Tengo 63 an̈os acabo de enterarme de como se llama mi problema ,soy de padres separados desde mi adoresencia,siempre tube miedo de todo inseguridad,berguensa desconfiansa ,ese motibo me a llebado a no tener suerte con mis trabajos sufro descriminacion de mi promia jente,tengo pareja tambien hijos pero igual me ciento solo hace 10 an̈os que no trabajo no soy un bajo ,me da mirxo todo vibo ensarrado ,,,,,,No se lo deseo a nadie
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;He vivido esto toda mi vida, agregado a ansiedad generalizada, no puedo ser yo misma delante de extraños, me disocio y no puedo ni moverme, por lo que nunca he podido trabajar de forma tradicional ni salir o interactuar con otras personas. Nunca he podidp mejorar, al contrarip, ya me doy por perdida, la depresión es muy grande.;2025-06-12T01:31:07Z;es;"Miedo";He vivido esto toda mi vida, agregado a ansiedad generalizada, no puedo ser yo misma delante de extraños, me disocio y no puedo ni moverme, por lo que nunca he podido trabajar de forma tradicional ni salir o interactuar con otras personas. Nunca he podidp mejorar, al contrarip, ya me doy por perdida, la depresión es muy grande.
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;"Muy cierto Marina gracias por tus palabras, la  autopercepción y el diálogo torturador es algo que constantemente se debe trabajar y cuestionarse volver a interpretarse... lo he hecho trabajando en mi,  sin saber que era fobia social,  tienes razón siento que por mucho pasé eso . Más como a Sara, tenía un lanzamiento y iba ser monitoria a toda costa busque la forma de llegar tarde por qué por muchos días anterios ya me imaginaba los escenarios del evento . Alfinal no resultó y llegué tarde. 
Pero es un paso, ya reconocerlo y que aún así he estado cuestionandome sobre mis actos en esos espacios.😊 Espero poder tomar terapia pronto ojalá pueda ser con Psicología al desnudo. Por ahora tendre en cuenta tus consejos y seguiré enfocada, todos nos pasa y no está mal somos seres humanos, es normal sentir nerviosismo, debemos dejar de creer ""crecimiento personal no hay que tenerle miedo a nada (en redes exceso)"" ES FALSO. Es romanticismo que hacen sobre el aprendizaje , crecimiento y autoconocimiento de nosotros mism@s.";2024-08-01T14:40:40Z;es;"Miedo";"Muy cierto Marina gracias por tus palabras, la autopercepción y el diálogo torturador es algo que constantemente se debe trabajar y cuestionarse volver a interpretarse... lo he hecho trabajando en mi, sin saber que era fobia social, tienes razón siento que por mucho pasé eso . Más como a Sara, tenía un lanzamiento y iba ser monitoria a toda costa busque la forma de llegar tarde por qué por muchos días anterios ya me imaginaba los escenarios del evento . Alfinal no resultó y llegué tarde. Pero es un paso, ya reconocerlo y que aún así he estado cuestionandome sobre mis actos en esos espacios. emoji_cara_feliz_con_ojos_sonrientes Espero poder tomar terapia pronto ojalá pueda ser con Psicología al desnudo. Por ahora tendre en cuenta tus consejos y seguiré enfocada, todos nos pasa y no está mal somos seres humanos, es normal sentir nerviosismo, debemos dejar de creer ""crecimiento personal no hay que tenerle miedo a nada (en redes exceso)"" ES FALSO. Es romanticismo que hacen sobre el aprendizaje , crecimiento y autoconocimiento de nosotros mism ."
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Yo estoy en está situación a los 19 me dio acné de la nada y me dio depresión, de eso dependio una ansiedad social, se me quitó el acné y volví a la vida cotidiana, al volver busque trabajo, en los trabajos me topé con gente muy mala que me causo nuevas inseguridades, la ansiedad aumentó tanto que con eso venían síntomas gastrointestinales y neuropatías 😢;2025-05-19T20:58:43Z;es;"Miedo";Yo estoy en está situación a los 19 me dio acné de la nada y me dio depresión, de eso dependio una ansiedad social, se me quitó el acné y volví a la vida cotidiana, al volver busque trabajo, en los trabajos me topé con gente muy mala que me causo nuevas inseguridades, la ansiedad aumentó tanto que con eso venían síntomas gastrointestinales y neuropatías emoji_cara_llorando
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Tengo 15 años y llevo 2 años con esto es una locura te sientes en una carcel sientes que no puedes tener contacto visual con nadie si vas caminando por la calle mas si ves grupos de personas y tu vas solo sientes que estan hablando de ti y pues da temblor y otras cosas yo aun sigo luchando;2024-12-19T05:03:47Z;es;"Tristeza";Tengo 15 años y llevo 2 años con esto es una locura te sientes en una carcel sientes que no puedes tener contacto visual con nadie si vas caminando por la calle mas si ves grupos de personas y tu vas solo sientes que estan hablando de ti y pues da temblor y otras cosas yo aun sigo luchando
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Hola espero que alguien me lea voy a contar la situación que estoy atravesando , cuando yo tenía 16 años me mude a la ciudad para poder continuar con mis estudios,  me mude en una casa donde hay una habitación desocupada, en esea casa hay un colmado que está 24 7 abierto, entonces a los 17 años yo dejé la escuela por mi timidez tan extrema y mi baja autoestima,  y me aisle en mi habitación y casi nunca salgo tengo casi 20 años y tengo 4 años viviendo esa situación tan horrible,  y aveces nisiquiera como y pasó hasta hambre, por que me da vergüenza que me vean cocinando , y cuando salgo a hacer algo de comer abren la cortinas que tienes puesta y solo quiero huir , no se que hacer con esta situación y no tengo otros lugar donde vivir,  y todos este tiempo me refugiados en mi celular tanto así que soy adicta al uso excesivo de redes sociales, y además tengo sufriendo problemas estomacales desde 5 o 6 años,  y no tengo dinero para ir al medico y el dolor diarios es horrible,  y me da vergüenza que me vean personas conocidas y se burlen de mi sarcásticamente,  por que nisiquiera salgo,  y me da miedo que se burlen de mi apariencia física , ya que mi piel tienes envejecimiento prematuro,  a una edad tan joven y todos por mi malos hábitos,  y ya no puedo continuar en esa situación,  en redes sociales veía el término fobia social , y yo me sentía identificada ,le tengo muchos miedo al juicio ajeno no se que hacer, mi fobia social no es con todos el mundo es solo con personas conocidas , tengo miedo de que me juzguen porque a mi edad no trabajo,  no termine la secundaria , porque no he logrado hacer nada positivo con mi vida  , de verdad yo quiero darle otro rumbo a mi vida,  es por eso que pido ayuda por aquí .;2025-03-13T07:27:29Z;es;"Miedo";Hola espero que alguien me lea voy a contar la situación que estoy atravesando , cuando yo tenía 16 años me mude a la ciudad para poder continuar con mis estudios, me mude en una casa donde hay una habitación desocupada, en esea casa hay un colmado que está 24 7 abierto, entonces a los 17 años yo dejé la escuela por mi timidez tan extrema y mi baja autoestima, y me aisle en mi habitación y casi nunca salgo tengo casi 20 años y tengo 4 años viviendo esa situación tan horrible, y aveces nisiquiera como y pasó hasta hambre, por que me da vergüenza que me vean cocinando , y cuando salgo a hacer algo de comer abren la cortinas que tienes puesta y solo quiero huir , no se que hacer con esta situación y no tengo otros lugar donde vivir, y todos este tiempo me refugiados en mi celular tanto así que soy adicta al uso excesivo de redes sociales, y además tengo sufriendo problemas estomacales desde 5 o 6 años, y no tengo dinero para ir al medico y el dolor diarios es horrible, y me da vergüenza que me vean personas conocidas y se burlen de mi sarcásticamente, por que nisiquiera salgo, y me da miedo que se burlen de mi apariencia física , ya que mi piel tienes envejecimiento prematuro, a una edad tan joven y todos por mi malos hábitos, y ya no puedo continuar en esa situación, en redes sociales veía el término fobia social , y yo me sentía identificada ,le tengo muchos miedo al juicio ajeno no se que hacer, mi fobia social no es con todos el mundo es solo con personas conocidas , tengo miedo de que me juzguen porque a mi edad no trabajo, no termine la secundaria , porque no he logrado hacer nada positivo con mi vida , de verdad yo quiero darle otro rumbo a mi vida, es por eso que pido ayuda por aquí .
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;"""Sarah"" me describió en cuerpo y alma. Posteriormente para calmar mi ansiedad social caí en los peores vicios, comenzando por el alcohol, un psiquiatra me dijo: tu consumo de alcohol y sustancias comenzaron por tu ansiedad social. A tal punto que llegué a hacerme fama de ""alcohólico"" No quedó ahí, continué con marihuana y para completarla consumí cocaína, también tengo una personalidad super adictiva. El final: depresión... Sigo en la lucha pero con medicación, ya sin tóxicos. La fobia social me llevó a todo tipo de literatura y filosofía, tengo mi lado ""intelectual"" también! pero caí en un nihilismo oscuro, vacío y frío, como debe ser (para mi). Queda claro que perdí mi fe, siendo ésta un pilar de mi existencia, perdí tantas cosas debido a no poder manejar mi ansiedad social. Perdí años de vida, de calidad de vida, en su lugar viví una vida miserable teniendo mucho potencial. Al que la padece y tiene la posibilidad, por favor, hacé terapia, no te ""automediques"". Un fuerte abrazo y espero que no sean compañeros de desgracia como alguna vez lo fue ""Sarah"". Gracias por el contenido, un abrazo al que me lee, yo pasé por ese infierno también. Una temporada en el infierno... El demonio en una botella... Saludos!!!";2024-08-08T19:44:26Z;es;"Miedo";"""Sarah"" me describió en cuerpo y alma. Posteriormente para calmar mi ansiedad social caí en los peores vicios, comenzando por el alcohol, un psiquiatra me dijo emoji_ tu consumo de alcohol y sustancias comenzaron por tu ansiedad social. A tal punto que llegué a hacerme fama de ""alcohólico"" No quedó ahí, continué con marihuana y para completarla consumí cocaína, también tengo una personalidad super adictiva. El final depresión... Sigo en la lucha pero con medicación, ya sin tóxicos. La fobia social me llevó a todo tipo de literatura y filosofía, tengo mi lado ""intelectual"" también! pero caí en un nihilismo oscuro, vacío y frío, como debe ser (para mi). Queda claro que perdí mi fe, siendo ésta un pilar de mi existencia, perdí tantas cosas debido a no poder manejar mi ansiedad social. Perdí años de vida, de calidad de vida, en su lugar viví una vida miserable teniendo mucho potencial. Al que la padece y tiene la posibilidad, por favor, hacé terapia, no te ""automediques"". Un fuerte abrazo y espero que no sean compañeros de desgracia como alguna vez lo fue ""Sarah"". Gracias por el contenido, un abrazo al que me lee, yo pasé por ese infierno también. Una temporada en el infierno... El demonio en una botella... Saludos!!!"
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;"Yo estoy padeciendo de ansiedad social , llegas un momento que lo tratas de ocultar a los demás, yo soy alegre y me socializo muy bien ; tuve eventos con el alcohol en aquellos momentos hace 15 años.. no sabía el porqué yo bebía alcohol.. ésto no tiene nada que ver con ser universitaria .. mí trabajo es directamente con las personas.. superé la adicción * Más no la ansiedad.. en estos días mí hija ya echa una mujer , vino de visita del extranjero y quería llevarme para todas partes , al fin le hablé de mí ansiedad social, Va en aumento sin dudas, No soy timida , gran comunicadora , Es así ! 
Saludos ✨️";2025-06-09T00:08:29Z;es;"Miedo";"Yo estoy padeciendo de ansiedad social , llegas un momento que lo tratas de ocultar a los demás, yo soy alegre y me socializo muy bien ; tuve eventos con el alcohol en aquellos momentos hace 15 años.. no sabía el porqué yo bebía alcohol.. ésto no tiene nada que ver con ser universitaria .. mí trabajo es directamente con las personas.. superé la adicción * Más no la ansiedad.. en estos días mí hija ya echa una mujer , vino de visita del extranjero y quería llevarme para todas partes , al fin le hablé de mí ansiedad social, Va en aumento sin dudas, No soy timida , gran comunicadora , Es así ! Saludos emoji_chispas"
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Tengo 33 años a punto de cumplir otro más. Mi autoconfianza venía relativamente bien hasta que un grupo de Whatsapp, una chica hizo referencia a que yo soy feo. Todo el avance que venía teniendo se fue al traste (gym, citas, trabajo, negocio, fútbol). Mi cabeza no se inventó nada, es obvio que la sociedad me rechaza por mi estética pues este evento no ha sido el único en mi vida, incluso hombres me lo han hecho saber. En ocasiones me cuestiono si el esfuerzo que pongo a mis asuntos personales es necesario si al final de cuentas, no soy alguien aceptado por los demás. Tengo fobia a hablar en público y me atemoriza saber que cuando me están explicando algo, la otra persona se de cuenta que soy tonto. Voy a comenzar de nuevo pero siento que se me termina la paciencia, veo que todo es cíclico y empiezo a perder el interés por superarme.;2024-09-09T18:56:30Z;es;"Miedo";Tengo 33 años a punto de cumplir otro más. Mi autoconfianza venía relativamente bien hasta que un grupo de Whatsapp, una chica hizo referencia a que yo soy feo. Todo el avance que venía teniendo se fue al traste (gym, citas, trabajo, negocio, fútbol). Mi cabeza no se inventó nada, es obvio que la sociedad me rechaza por mi estética pues este evento no ha sido el único en mi vida, incluso hombres me lo han hecho saber. En ocasiones me cuestiono si el esfuerzo que pongo a mis asuntos personales es necesario si al final de cuentas, no soy alguien aceptado por los demás. Tengo fobia a hablar en público y me atemoriza saber que cuando me están explicando algo, la otra persona se de cuenta que soy tonto. Voy a comenzar de nuevo pero siento que se me termina la paciencia, veo que todo es cíclico y empiezo a perder el interés por superarme.
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Siempre me pasa eso, no sabía que era fobia social.;2024-10-22T18:38:12Z;es;"Tristeza";Siempre me pasa eso, no sabía que era fobia social.
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;"Hola yo también tengo  ansiedad social, todavía no he podido dar el paso de hacer exposición por muchos malestares que genera este problema, pero hablando de uno en especifico es este.

Tener la percepción de que sobre todo las interacciones sociales entre personas jóvenes sean adolescentes, o adultos jóvenes gira en torno como a una dinámica social de burla, superioridad, tratar de intimidar a otros sobre todo si son de edades similares, cuando se está en un grupo tratar como de aparentar lo que uno no es  ante los otros miembros del grupo, es como si en estas edades nos vemos entre sí como enemigos, o una competencia, etc. Por ejemplo varias veces he visto grupos de adolescentes o adultos jóvenes cuando voy por la calle, y ellos van como en una dinámica de burla entre ellos,o  de mostrar quien es más que el otro, entonces es por eso que se me dificulta mucho relacionarme con la gente en general, pero sobre todo con las personas de mi edad, además algo que me frena mucho a tomar acción es que yo siento que me relaciono como desde la sumisión con los demás, haciendo que gran parte de los grupos de personas de esa edad, que mencioné ahorita noten eso y comiencen a comportarse conmigo como de una manera en que quieren hacerlo sentir menos a uno.
Es por eso que siento que si tuviera conocimiento en las habilidades sociales, para saber como poder interactuar con distintos tipos de personas sobre todo con esas  personas dominantes o que son  agresivas, siento que eso haría que yo me sintiera más capaz de enfrentar el miedo.";2025-08-07T20:40:05Z;es;"Miedo";Hola yo también tengo ansiedad social, todavía no he podido dar el paso de hacer exposición por muchos malestares que genera este problema, pero hablando de uno en especifico es este. Tener la percepción de que sobre todo las interacciones sociales entre personas jóvenes sean adolescentes, o adultos jóvenes gira en torno como a una dinámica social de burla, superioridad, tratar de intimidar a otros sobre todo si son de edades similares, cuando se está en un grupo tratar como de aparentar lo que uno no es ante los otros miembros del grupo, es como si en estas edades nos vemos entre sí como enemigos, o una competencia, etc. Por ejemplo varias veces he visto grupos de adolescentes o adultos jóvenes cuando voy por la calle, y ellos van como en una dinámica de burla entre ellos,o de mostrar quien es más que el otro, entonces es por eso que se me dificulta mucho relacionarme con la gente en general, pero sobre todo con las personas de mi edad, además algo que me frena mucho a tomar acción es que yo siento que me relaciono como desde la sumisión con los demás, haciendo que gran parte de los grupos de personas de esa edad, que mencioné ahorita noten eso y comiencen a comportarse conmigo como de una manera en que quieren hacerlo sentir menos a uno. Es por eso que siento que si tuviera conocimiento en las habilidades sociales, para saber como poder interactuar con distintos tipos de personas sobre todo con esas personas dominantes o que son agresivas, siento que eso haría que yo me sintiera más capaz de enfrentar el miedo.
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Estuve 11 años casada y me dedicaba solo a mi casa llegue a un punto de no querer salir ni a la tienda y ahora que estoy sola y tengo que trabajar me comparo mucho con mis compañeros por que son menores que yo tienen mejores experiencias laborales y mayor fluidez y me frustra mucho mi trabajo actual me activa la ansiedad social a full pero lo tengo que hacer es tan dificil;2026-01-29T16:10:34Z;es;"Miedo";Estuve 11 años casada y me dedicaba solo a mi casa llegue a un punto de no querer salir ni a la tienda y ahora que estoy sola y tengo que trabajar me comparo mucho con mis compañeros por que son menores que yo tienen mejores experiencias laborales y mayor fluidez y me frustra mucho mi trabajo actual me activa la ansiedad social a full pero lo tengo que hacer es tan dificil
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Yo trabajo remoto y este fin de mes tengo la fiesta de fin de año y tengo que ir. Tambien pienso en todo lo que puede pasar y como puedo solucionarlo. Es desgastante hace mal pienso muchísimo gracias por el video. Fui al psicólogo 2 meses por la ansiedad pero nunca me senti mejor. Vivo con esto;2024-11-13T02:45:11Z;es;"Miedo";Yo trabajo remoto y este fin de mes tengo la fiesta de fin de año y tengo que ir. Tambien pienso en todo lo que puede pasar y como puedo solucionarlo. Es desgastante hace mal pienso muchísimo gracias por el video. Fui al psicólogo 2 meses por la ansiedad pero nunca me senti mejor. Vivo con esto
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Yo tengo andiedsd cronicca desde 8 años , volvi a terapia pero ahi vamos es fuerte, gracias por darnos esa erramientas gratuitas muchas gracias nadie hace nada hoy si no es por dinero eso habla bien de tu humanidad,como decis vs hay personas q no podemos asistir a terapia!!;2024-09-10T04:42:49Z;es;"Alegría";Yo tengo andiedsd cronicca desde 8 años , volvi a terapia pero ahi vamos es fuerte, gracias por darnos esa erramientas gratuitas muchas gracias nadie hace nada hoy si no es por dinero eso habla bien de tu humanidad,como decis vs hay personas q no podemos asistir a terapia!!
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;"Yo tengo 6 años sin salir de casa a veces solo al trabajo y últimamente ya también me da miedo... 
No sé que hacer y me da vergüenza decirlo, me la paso evitando salir y digo que salgo de viaje que por eso no iré a sus fiestas o reuniones 😢";2025-03-21T20:31:53Z;es;"Miedo";Yo tengo 6 años sin salir de casa a veces solo al trabajo y últimamente ya también me da miedo... No sé que hacer y me da vergüenza decirlo, me la paso evitando salir y digo que salgo de viaje que por eso no iré a sus fiestas o reuniones emoji_cara_llorando
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Yo no puedo ir auna fiesta no soy capas de sostener la mirada frente alas personas mucho tiempo estoy biem y al rato me empiesa adar ansiedad pena y tengo que bajar la mirada y tengo que ponerme aver el celular;2026-04-01T00:55:19Z;es;"Miedo";Yo no puedo ir auna fiesta no soy capas de sostener la mirada frente alas personas mucho tiempo estoy biem y al rato me empiesa adar ansiedad pena y tengo que bajar la mirada y tengo que ponerme aver el celular
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Creo que la parte mas fea de tener este transtorno es depender de otra persona porque en mi caso solo tenia una amiga en la secundaria y cuando se fue empece a tener crisis de identidad y baja autoestima 😓;2024-12-21T20:11:52Z;es;"Tristeza";Creo que la parte mas fea de tener este transtorno es depender de otra persona porque en mi caso solo tenia una amiga en la secundaria y cuando se fue empece a tener crisis de identidad y baja autoestima emoji_cara_con_sudor_frío
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Doctora buen dia , que opina usted de tomar farmacos como acompañamiento de la ansiedad social . Osea ir a un psiquiatra . Yo voy a terapia congnitivo conductual y me sugiere ir a un psiquiatra . Que opinion tiene usted ?;2026-05-07T17:00:58Z;es;"Miedo";Doctora buen dia , que opina usted de tomar farmacos como acompañamiento de la ansiedad social . Osea ir a un psiquiatra . Yo voy a terapia congnitivo conductual y me sugiere ir a un psiquiatra . Que opinion tiene usted ?
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Literalmente es lo que sufro y lamentablemente en mi ciudad no hay psicólogos disponibles para atenderme gratuitamente, se hace muy difícil superarlo sola cuando el entorno tampoco ayuda si no que lo empeora y cuando no podes salir ni a trabajar ni a sustentarse. Se pierde toda posibilidad de  empezar una terapia y seguimiento y se vuelve un círculo del que no puedo salir. Ahí vienen los pensamientos su1c!d4s por no encontrar salida;2024-08-22T19:39:14Z;es;"Tristeza";Literalmente es lo que sufro y lamentablemente en mi ciudad no hay psicólogos disponibles para atenderme gratuitamente, se hace muy difícil superarlo sola cuando el entorno tampoco ayuda si no que lo empeora y cuando no podes salir ni a trabajar ni a sustentarse. Se pierde toda posibilidad de empezar una terapia y seguimiento y se vuelve un círculo del que no puedo salir. Ahí vienen los pensamientos su1c!d4s por no encontrar salida
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;"Hola me llamo valerie quiero contar mi caso actual y es que muchas veces me da lagunas mentales y me cuesta poder comunicarme con las personas a mi alrededor lo cual me hace sentir mal y me desanima me siento vacía  muchas veces 
Actualmente me diagnosticaron una persona ansiosa depresiva y es difícil trabajar en este estado de depresión que me da muchas veces pero aca estoy no se como pero toca salir adelante";2025-01-24T18:37:16Z;es;"Tristeza";Hola me llamo valerie quiero contar mi caso actual y es que muchas veces me da lagunas mentales y me cuesta poder comunicarme con las personas a mi alrededor lo cual me hace sentir mal y me desanima me siento vacía muchas veces Actualmente me diagnosticaron una persona ansiosa depresiva y es difícil trabajar en este estado de depresión que me da muchas veces pero aca estoy no se como pero toca salir adelante
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;Tengo 20 años, casi toda mi infancia me hicieron bullying. Siento que te arruina la percepción que tenes de vos mismo. Yo soy super autosuficiente sin embargo siempre está esta voz en mi que me hace sentir tonta y que todo lo que hago está mal (y lo peor pensar que todos saben como te sentis). Estoy haciendo terapia, pero algo que también ayuda mucho es la meditación como decis. Yo deseo mucho aliviar la incomodidad conmigo misma.;2024-09-05T20:10:23Z;es;"Tristeza";Tengo 20 años, casi toda mi infancia me hicieron bullying. Siento que te arruina la percepción que tenes de vos mismo. Yo soy super autosuficiente sin embargo siempre está esta voz en mi que me hace sentir tonta y que todo lo que hago está mal (y lo peor pensar que todos saben como te sentis). Estoy haciendo terapia, pero algo que también ayuda mucho es la meditación como decis. Yo deseo mucho aliviar la incomodidad conmigo misma.
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;***La fobia social me llevo al alcoholismo y depresión 😢🍷🍾🥂🍻***;2025-05-29T15:35:51Z;es;"Tristeza";***La fobia social me llevo al alcoholismo y depresión emoji_cara_llorando emoji_copa_de_vino emoji_botella_descorchada emoji_copas_brindando emoji_jarras_de_cerveza_brindando ***
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;¿COMO que puedo tener ansiedad social sin ser timida? ¿Como funciona eso?;2025-05-28T20:30:10Z;es;"Miedo";¿COMO que puedo tener ansiedad social sin ser timida? ¿Como funciona eso?
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;comment;A mi cuesta las entrevistas laborales me da mucha ansiedad y me pongo demasiado tengo, luego me llegan pensamientos de que si me dan el trabajo no voy a poder cumplir las expectativas y se pone peor la sensación de miedo.;2024-08-26T02:22:17Z;es;"Miedo";A mi cuesta las entrevistas laborales me da mucha ansiedad y me pongo demasiado tengo, luego me llegan pensamientos de que si me dan el trabajo no voy a poder cumplir las expectativas y se pone peor la sensación de miedo.
