source_name;source_url;content;date_published;emocion;content_global;tokens;lemas;content_clasico;content_transformers;is_verified;origin
Psicóloga Maria Paula;https://www.youtube.com/watch?v=2YNHNMR_DTA;Gracias por explicar bien ahora ya entendí que es un psicólogo organizacional...Dios le bendiga.;2022-01-14T10:52:09Z;Sorpresa;Gracias por explicar bien ahora ya entendí que es un psicólogo organizacional...Dios le bendiga.;['gracias', 'por', 'explicar', 'bien', 'ahora', 'ya', 'entendí', 'que', 'es', 'un', 'psicólogo', 'organizacional', 'dios', 'le', 'bendiga'];['gracias', 'explicar', 'bien', 'entender', 'psicólogo', 'organizacional', 'dios', 'bendecir'];gracias explicar bien entender psicólogo organizacional dios bendecir;Gracias por explicar bien ahora ya entendí que es un psicólogo organizacional...Dios le bendiga.;True;youtube_02
TEDx Talks;https://www.youtube.com/watch?v=_9agX3gY1jU;Nada q ver,solo repite lo q otros ya dijeron;2025-09-11T14:10:10Z;Ira;Nada q ver,solo repite lo q otros ya dijeron;['nada', 'q', 'ver', 'solo', 'repite', 'lo', 'q', 'otros', 'ya', 'dijeron'];['nada', 'q', 'repetir', 'q'];nada q repetir q;Nada q ver,solo repite lo q otros ya dijeron;True;youtube_02
Nayo Escobar;https://www.youtube.com/watch?v=2KMvsy26QpE;Estuve y estoy con esta enfermedad mas de 15 años ...lo q hago todos los días ahora me escucho a mì y digo cual es el motivo q estoy aquí porq estoy aquí? Trato de escucharme y me calmo y digo un paso a la vez ,solo un paso a la vez ,nadie me va entender ,nadie me va a comprender pero si no fuera por Dios ,por Jesus o por el universo ,no estaria aqui !!! del dolor biene la resilencia !!!!es un trabajo muy duro y doloroso ,pero soy yo solo yo soy el unico ,importante q ahora me escucho y me doy tiempo para mì, trato todos los dias con pasiencia y me entiendo y lideo conmigo solo me digo a mì todo va estar bien ,respiro y me digo un paso a la vez cuido mi mente y relaciòn social, ahora entiendo a las  personas q amo ....nada es facil ...pero no imposible ! Dentro de la oscuridad hay una luz , en medio de todo lo oscuro ,ese hueco q estaba ai ya no quiero volver ai ,pienso y me digo todo va estar bien ,todo tiene q pasar ,respiro y sigo ,con el corazon roto ,pero me digo un paso a la vez .soy una persona RESILENTE ,gracias por este video!!!;2025-09-18T17:49:54Z;Tristeza;Estuve y estoy con esta enfermedad mas de 15 años ...lo q hago todos los días ahora me escucho a mì y digo cual es el motivo q estoy aquí porq estoy aquí? Trato de escucharme y me calmo y digo un paso a la vez ,solo un paso a la vez ,nadie me va entender ,nadie me va a comprender pero si no fuera por Dios ,por Jesus o por el universo ,no estaria aqui !!! del dolor biene la resilencia !!!!es un trabajo muy duro y doloroso ,pero soy yo solo yo soy el unico ,importante q ahora me escucho y me doy tiempo para mì, trato todos los dias con pasiencia y me entiendo y lideo conmigo solo me digo a mì todo va estar bien ,respiro y me digo un paso a la vez cuido mi mente y relaciòn social, ahora entiendo a las personas q amo ....nada es facil ...pero no imposible ! Dentro de la oscuridad hay una luz , en medio de todo lo oscuro ,ese hueco q estaba ai ya no quiero volver ai ,pienso y me digo todo va estar bien ,todo tiene q pasar ,respiro y sigo ,con el corazon roto ,pero me digo un paso a la vez .soy una persona RESILENTE ,gracias por este video!!!;['estuve', 'y', 'estoy', 'con', 'esta', 'enfermedad', 'mas', 'de', '15', 'años', 'lo', 'q', 'hago', 'todos', 'los', 'días', 'ahora', 'me', 'escucho', 'a', 'm', 'y', 'digo', 'cual', 'es', 'el', 'motivo', 'q', 'estoy', 'aquí', 'porq', 'estoy', 'aquí', 'interrogacion', 'trato', 'de', 'escucharme', 'y', 'me', 'calmo', 'y', 'digo', 'un', 'paso', 'a', 'la', 'vez', 'solo', 'un', 'paso', 'a', 'la', 'vez', 'nadie', 'me', 'va', 'entender', 'nadie', 'me', 'va', 'a', 'comprender', 'pero', 'si', 'no', 'fuera', 'por', 'dios', 'por', 'jesus', 'o', 'por', 'el', 'universo', 'no', 'estaria', 'aqui', 'exclamacion', 'exclamacion', 'exclamacion', 'del', 'dolor', 'biene', 'la', 'resilencia', 'exclamacion', 'exclamacion', 'exclamacion', 'exclamacion', 'es', 'un', 'trabajo', 'muy', 'duro', 'y', 'doloroso', 'pero', 'soy', 'yo', 'solo', 'yo', 'soy', 'el', 'unico', 'importante', 'q', 'ahora', 'me', 'escucho', 'y', 'me', 'doy', 'tiempo', 'para', 'm', 'trato', 'todos', 'los', 'dias', 'con', 'pasiencia', 'y', 'me', 'entiendo', 'y', 'lideo', 'conmigo', 'solo', 'me', 'digo', 'a', 'm', 'todo', 'va', 'estar', 'bien', 'respiro', 'y', 'me', 'digo', 'un', 'paso', 'a', 'la', 'vez', 'cuido', 'mi', 'mente', 'y', 'relaci', 'n', 'social', 'ahora', 'entiendo', 'a', 'las', 'personas', 'q', 'amo', 'nada', 'es', 'facil', 'pero', 'no', 'imposible', 'exclamacion', 'dentro', 'de', 'la', 'oscuridad', 'hay', 'una', 'luz', 'en', 'medio', 'de', 'todo', 'lo', 'oscuro', 'ese', 'hueco', 'q', 'estaba', 'ai', 'ya', 'no', 'quiero', 'volver', 'ai', 'pienso', 'y', 'me', 'digo', 'todo', 'va', 'estar', 'bien', 'todo', 'tiene', 'q', 'pasar', 'respiro', 'y', 'sigo', 'con', 'el', 'corazon', 'roto', 'pero', 'me', 'digo', 'un', 'paso', 'a', 'la', 'vez', 'soy', 'una', 'persona', 'resilente', 'gracias', 'por', 'este', 'video', 'exclamacion', 'exclamacion', 'exclamacion'];['estar', 'enfermedad', '15', 'año', 'q', 'escuchar', 'm', 'decir', 'motivo', 'q', 'porq', 'interrogacion', 'trato', 'escuchar yo', 'calmar', 'decir', 'paso', 'paso', 'nadie', 'entender', 'nadie', 'comprender', 'si', 'no', 'dios', 'jesu', 'universo', 'no', 'estario', 'exclamacion', 'exclamacion', 'exclamacion', 'dolor', 'bienir', 'resilencia', 'exclamacion', 'exclamacion', 'exclamacion', 'exclamacion', 'trabajo', 'mucho', 'duro', 'doloroso', 'unico', 'importante', 'q', 'escuchar', 'dar', 'tiempo', 'm', 'tratar', 'pasiencia', 'entender', 'lideo', 'decir', 'm', 'bien', 'respirar', 'decir', 'paso', 'cuido', 'mente', 'relaci', 'n', 'social', 'entender', 'persona', 'q', 'amar', 'nada', 'facil', 'no', 'imposible', 'exclamacion', 'oscuridad', 'luz', 'oscuro', 'hueco', 'q', 'ai', 'no', 'querer', 'volver', 'ai', 'pensar', 'decir', 'bien', 'q', 'pasar', 'respiro', 'seguir', 'corazon', 'roto', 'decir', 'paso', 'persona', 'resilente', 'gracia', 'video', 'exclamacion', 'exclamacion', 'exclamacion'];estar enfermedad 15 año q escuchar m decir motivo q porq interrogacion trato escuchar yo calmar decir paso paso nadie entender nadie comprender si no dios jesu universo no estario exclamacion exclamacion exclamacion dolor bienir resilencia exclamacion exclamacion exclamacion exclamacion trabajo mucho duro doloroso unico importante q escuchar dar tiempo m tratar pasiencia entender lideo decir m bien respirar decir paso cuido mente relaci n social entender persona q amar nada facil no imposible exclamacion oscuridad luz oscuro hueco q ai no querer volver ai pensar decir bien q pasar respiro seguir corazon roto decir paso persona resilente gracia video exclamacion exclamacion exclamacion;Estuve y estoy con esta enfermedad mas de 15 años ...lo q hago todos los días ahora me escucho a mì y digo cual es el motivo q estoy aquí porq estoy aquí? Trato de escucharme y me calmo y digo un paso a la vez ,solo un paso a la vez ,nadie me va entender ,nadie me va a comprender pero si no fuera por Dios ,por Jesus o por el universo ,no estaria aqui !!! del dolor biene la resilencia !!!!es un trabajo muy duro y doloroso ,pero soy yo solo yo soy el unico ,importante q ahora me escucho y me doy tiempo para mì, trato todos los dias con pasiencia y me entiendo y lideo conmigo solo me digo a mì todo va estar bien ,respiro y me digo un paso a la vez cuido mi mente y relaciòn social, ahora entiendo a las personas q amo ....nada es facil ...pero no imposible ! Dentro de la oscuridad hay una luz , en medio de todo lo oscuro ,ese hueco q estaba ai ya no quiero volver ai ,pienso y me digo todo va estar bien ,todo tiene q pasar ,respiro y sigo ,con el corazon roto ,pero me digo un paso a la vez .soy una persona RESILENTE ,gracias por este video!!!;True;youtube_02
Fernando Leiva - Psicólogo;https://www.youtube.com/watch?v=JAl76oiAbZ4;Dr. Leiva agradeciéndole su bella labor, es cierto, ser agradecido de todo no solo lo material, como usted bien lo dice también, las situaciones también nos llevan hacia el cambio y por qué no, el crecimiento 🌸;2023-06-07T16:38:05Z;Alegría;Dr. Leiva agradeciéndole su bella labor, es cierto, ser agradecido de todo no solo lo material, como usted bien lo dice también, las situaciones también nos llevan hacia el cambio y por qué no, el crecimiento emoji_flor_de_cerezo;['dr', 'leiva', 'agradeciéndole', 'su', 'bella', 'labor', 'es', 'cierto', 'ser', 'agradecido', 'de', 'todo', 'no', 'solo', 'lo', 'material', 'como', 'usted', 'bien', 'lo', 'dice', 'también', 'las', 'situaciones', 'también', 'nos', 'llevan', 'hacia', 'el', 'cambio', 'y', 'por', 'qué', 'no', 'el', 'crecimiento', 'emoji_flor_de_cerezo'];['dr', 'leivo', 'agradecer él', 'bello', 'labor', 'agradecido', 'no', 'material', 'bien', 'situación', 'llevar', 'cambio', 'no', 'crecimiento', 'emoji_flor_de_cerezo'];dr leivo agradecer él bello labor agradecido no material bien situación llevar cambio no crecimiento emoji_flor_de_cerezo;Dr. Leiva agradeciéndole su bella labor, es cierto, ser agradecido de todo no solo lo material, como usted bien lo dice también, las situaciones también nos llevan hacia el cambio y por qué no, el crecimiento emoji_flor_de_cerezo;True;youtube_02
 Centro Mas Ferriol ;https://www.youtube.com/watch?v=rn-GdtMoaRQ;"Todo sucedió tan rápido, sin darte cuenta ya estaba en pozo oscuro dentro de mi mente, cuando pense que estaba llendo bien, me estampe y perdí algo muy valioso para mi, injustamente y repentinamente, parecía imposible, pero la vida me mostró que todo es posible y de la peor forma. La depresión puede estar oculta, hasta la adultez, si tuviste una infancia de mrd debes arreglarla de una vez, porque yo creo que una de las etapas más bonitas e importantes de toda la vida,
La infancia no termina, tu elijes terminarla, nunca es tarde, juró salir de esta como sea y volveré dentro de un Año para poder decirme que lo.. logré ❤💚";2024-05-20T10:16:03Z;Tristeza;Todo sucedió tan rápido, sin darte cuenta ya estaba en pozo oscuro dentro de mi mente, cuando pense que estaba llendo bien, me estampe y perdí algo muy valioso para mi, injustamente y repentinamente, parecía imposible, pero la vida me mostró que todo es posible y de la peor forma. La depresión puede estar oculta, hasta la adultez, si tuviste una infancia de mrd debes arreglarla de una vez, porque yo creo que una de las etapas más bonitas e importantes de toda la vida, La infancia no termina, tu elijes terminarla, nunca es tarde, juró salir de esta como sea y volveré dentro de un Año para poder decirme que lo.. logré emoji_corazón_rojo emoji_corazón_verde;['todo', 'sucedió', 'tan', 'rápido', 'sin', 'darte', 'cuenta', 'ya', 'estaba', 'en', 'pozo', 'oscuro', 'dentro', 'de', 'mi', 'mente', 'cuando', 'pense', 'que', 'estaba', 'llendo', 'bien', 'me', 'estampe', 'y', 'perdí', 'algo', 'muy', 'valioso', 'para', 'mi', 'injustamente', 'y', 'repentinamente', 'parecía', 'imposible', 'pero', 'la', 'vida', 'me', 'mostró', 'que', 'todo', 'es', 'posible', 'y', 'de', 'la', 'peor', 'forma', 'la', 'depresión', 'puede', 'estar', 'oculta', 'hasta', 'la', 'adultez', 'si', 'tuviste', 'una', 'infancia', 'de', 'mrd', 'debes', 'arreglarla', 'de', 'una', 'vez', 'porque', 'yo', 'creo', 'que', 'una', 'de', 'las', 'etapas', 'más', 'bonitas', 'e', 'importantes', 'de', 'toda', 'la', 'vida', 'la', 'infancia', 'no', 'termina', 'tu', 'elijes', 'terminarla', 'nunca', 'es', 'tarde', 'juró', 'salir', 'de', 'esta', 'como', 'sea', 'y', 'volveré', 'dentro', 'de', 'un', 'año', 'para', 'poder', 'decirme', 'que', 'lo', 'logré', 'emoji_corazón_rojo', 'emoji_corazón_verde'];['suceder', 'rápido', 'darte', 'pozo', 'oscuro', 'mente', 'pensar', 'llendo', 'bien', 'estampir', 'perder', 'mucho', 'valioso', 'injustamente', 'repentinamente', 'parecer', 'imposible', 'vida', 'mostrar', 'peor', 'forma', 'depresión', 'oculto', 'adultez', 'si', 'tuvistar', 'infancia', 'mrd', 'deber', 'arreglar él', 'etapa', 'más', 'bonito', 'importante', 'vida', 'infancia', 'no', 'terminar', 'elij', 'terminarla', 'nunca', 'jurar', 'salir', 'volver', 'año', 'decir yo', 'logrer', 'emoji_corazón_rojo', 'emoji_corazón_verde'];suceder rápido darte pozo oscuro mente pensar llendo bien estampir perder mucho valioso injustamente repentinamente parecer imposible vida mostrar peor forma depresión oculto adultez si tuvistar infancia mrd deber arreglar él etapa más bonito importante vida infancia no terminar elij terminarla nunca jurar salir volver año decir yo logrer emoji_corazón_rojo emoji_corazón_verde;Todo sucedió tan rápido, sin darte cuenta ya estaba en pozo oscuro dentro de mi mente, cuando pense que estaba llendo bien, me estampe y perdí algo muy valioso para mi, injustamente y repentinamente, parecía imposible, pero la vida me mostró que todo es posible y de la peor forma. La depresión puede estar oculta, hasta la adultez, si tuviste una infancia de mrd debes arreglarla de una vez, porque yo creo que una de las etapas más bonitas e importantes de toda la vida, La infancia no termina, tu elijes terminarla, nunca es tarde, juró salir de esta como sea y volveré dentro de un Año para poder decirme que lo.. logré emoji_corazón_rojo emoji_corazón_verde;True;youtube_02
Marco Antonio Regil;https://www.youtube.com/watch?v=RwmvL6hTtq4;Invita también a Enrique Villanueva de la ansiedad me tiene miedo se llama su pagina;2025-04-28T05:30:25Z;Miedo;Invita también a Enrique Villanueva de la ansiedad me tiene miedo se llama su pagina;['invita', 'también', 'a', 'enrique', 'villanueva', 'de', 'la', 'ansiedad', 'me', 'tiene', 'miedo', 'se', 'llama', 'su', 'pagina'];['invitar', 'enrique', 'villanueva', 'ansiedad', 'miedo', 'llamar', 'pagina'];invitar enrique villanueva ansiedad miedo llamar pagina;Invita también a Enrique Villanueva de la ansiedad me tiene miedo se llama su pagina;True;youtube_02
Psiquiatría Mente y Salud;https://www.youtube.com/watch?v=80VlOKkLI5I;Las personas que piensan en el suicidio,son personas que sienten que no tienen respiro en la vida,porque no tienen con quien desahogarse y la gente no quiere escuchar a nadie q tenga problemas;2025-08-08T05:02:56Z;Tristeza;Las personas que piensan en el suicidio,son personas que sienten que no tienen respiro en la vida,porque no tienen con quien desahogarse y la gente no quiere escuchar a nadie q tenga problemas;['las', 'personas', 'que', 'piensan', 'en', 'el', 'suicidio', 'son', 'personas', 'que', 'sienten', 'que', 'no', 'tienen', 'respiro', 'en', 'la', 'vida', 'porque', 'no', 'tienen', 'con', 'quien', 'desahogarse', 'y', 'la', 'gente', 'no', 'quiere', 'escuchar', 'a', 'nadie', 'q', 'tenga', 'problemas'];['persona', 'pensar', 'suicidio', 'persona', 'sentir', 'no', 'respiro', 'vida', 'no', 'desahogar él', 'gente', 'no', 'escuchar', 'nadie', 'q', 'problema'];persona pensar suicidio persona sentir no respiro vida no desahogar él gente no escuchar nadie q problema;Las personas que piensan en el suicidio,son personas que sienten que no tienen respiro en la vida,porque no tienen con quien desahogarse y la gente no quiere escuchar a nadie q tenga problemas;True;youtube_02
Fanny Psiquiatra;https://www.youtube.com/watch?v=hGtYg4JG8Ug;Lo mejor para la ansiedad es tener a dios en tu corazón y leer la biblia ahí está la solución para este problema mental;2022-07-11T00:26:09Z;Miedo;Lo mejor para la ansiedad es tener a dios en tu corazón y leer la biblia ahí está la solución para este problema mental;['lo', 'mejor', 'para', 'la', 'ansiedad', 'es', 'tener', 'a', 'dios', 'en', 'tu', 'corazón', 'y', 'leer', 'la', 'biblia', 'ahí', 'está', 'la', 'solución', 'para', 'este', 'problema', 'mental'];['mejor', 'ansiedad', 'dios', 'corazón', 'leer', 'biblia', 'solución', 'problema', 'mental'];mejor ansiedad dios corazón leer biblia solución problema mental;Lo mejor para la ansiedad es tener a dios en tu corazón y leer la biblia ahí está la solución para este problema mental;True;youtube_02
La Ansiedad Me Tiene Miedo;https://www.youtube.com/watch?v=KszEqCGox5I;A quien mas le pasa que cuando esta mal de estomago la ansiedad ataca mas;2024-04-03T03:26:26Z;Miedo;A quien mas le pasa que cuando esta mal de estomago la ansiedad ataca mas;['a', 'quien', 'mas', 'le', 'pasa', 'que', 'cuando', 'esta', 'mal', 'de', 'estomago', 'la', 'ansiedad', 'ataca', 'mas'];['pasar', 'mal', 'estomago', 'ansiedad', 'atacar'];pasar mal estomago ansiedad atacar;A quien mas le pasa que cuando esta mal de estomago la ansiedad ataca mas;True;youtube_02
Meganoticias;https://www.youtube.com/watch?v=XtG161F-ICc;Sería importante que analicen la salud mental de los niños y profesoras en los colegios, antes y después de la inclusión en los colegios. Porque la manera en que lo hicieron a generado un nivel de conflicto entre los niños y un incremento notorio de licencia por enfermedad. Hay muchas otras causas, entre ellas que muchos niiños entran desde muy pequeños a la guardería y las jornadas escolares posteriormente son tan extensas, que son niños con carencias afectivas importantes. Además de esto el elevado consumo de drogas que acá está muy normalizado, y que posteriormente genera muchos conflictos en los hogares donde muchos niños son criados por padres adictos, depresivos o agresivos.;2025-10-14T01:45:55Z;Tristeza;Sería importante que analicen la salud mental de los niños y profesoras en los colegios, antes y después de la inclusión en los colegios. Porque la manera en que lo hicieron a generado un nivel de conflicto entre los niños y un incremento notorio de licencia por enfermedad. Hay muchas otras causas, entre ellas que muchos niiños entran desde muy pequeños a la guardería y las jornadas escolares posteriormente son tan extensas, que son niños con carencias afectivas importantes. Además de esto el elevado consumo de drogas que acá está muy normalizado, y que posteriormente genera muchos conflictos en los hogares donde muchos niños son criados por padres adictos, depresivos o agresivos.;['sería', 'importante', 'que', 'analicen', 'la', 'salud', 'mental', 'de', 'los', 'niños', 'y', 'profesoras', 'en', 'los', 'colegios', 'antes', 'y', 'después', 'de', 'la', 'inclusión', 'en', 'los', 'colegios', 'porque', 'la', 'manera', 'en', 'que', 'lo', 'hicieron', 'a', 'generado', 'un', 'nivel', 'de', 'conflicto', 'entre', 'los', 'niños', 'y', 'un', 'incremento', 'notorio', 'de', 'licencia', 'por', 'enfermedad', 'hay', 'muchas', 'otras', 'causas', 'entre', 'ellas', 'que', 'muchos', 'niiños', 'entran', 'desde', 'muy', 'pequeños', 'a', 'la', 'guardería', 'y', 'las', 'jornadas', 'escolares', 'posteriormente', 'son', 'tan', 'extensas', 'que', 'son', 'niños', 'con', 'carencias', 'afectivas', 'importantes', 'además', 'de', 'esto', 'el', 'elevado', 'consumo', 'de', 'drogas', 'que', 'acá', 'está', 'muy', 'normalizado', 'y', 'que', 'posteriormente', 'genera', 'muchos', 'conflictos', 'en', 'los', 'hogares', 'donde', 'muchos', 'niños', 'son', 'criados', 'por', 'padres', 'adictos', 'depresivos', 'o', 'agresivos'];['importante', 'analizar', 'salud', 'mental', 'niño', 'profesora', 'colegio', 'inclusión', 'colegio', 'generado', 'nivel', 'conflicto', 'niño', 'incremento', 'notorio', 'licencia', 'enfermedad', 'causa', 'niiño', 'entrar', 'mucho', 'pequeño', 'guardería', 'jornada', 'escolar', 'posteriormente', 'extenso', 'niño', 'carencia', 'afectivo', 'importante', 'elevado', 'consumo', 'droga', 'acá', 'mucho', 'normalizado', 'posteriormente', 'generar', 'conflicto', 'hogar', 'niño', 'criar', 'padre', 'adicto', 'depresivo', 'agresivo'];importante analizar salud mental niño profesora colegio inclusión colegio generado nivel conflicto niño incremento notorio licencia enfermedad causa niiño entrar mucho pequeño guardería jornada escolar posteriormente extenso niño carencia afectivo importante elevado consumo droga acá mucho normalizado posteriormente generar conflicto hogar niño criar padre adicto depresivo agresivo;Sería importante que analicen la salud mental de los niños y profesoras en los colegios, antes y después de la inclusión en los colegios. Porque la manera en que lo hicieron a generado un nivel de conflicto entre los niños y un incremento notorio de licencia por enfermedad. Hay muchas otras causas, entre ellas que muchos niiños entran desde muy pequeños a la guardería y las jornadas escolares posteriormente son tan extensas, que son niños con carencias afectivas importantes. Además de esto el elevado consumo de drogas que acá está muy normalizado, y que posteriormente genera muchos conflictos en los hogares donde muchos niños son criados por padres adictos, depresivos o agresivos.;True;youtube_02
Fanny Psiquiatra;https://www.youtube.com/watch?v=GNaPgsFEP88;La sertralina  sirve para la ansiedad pero tiene muchos efectos secundarios;2021-08-31T14:44:38Z;Miedo;La sertralina sirve para la ansiedad pero tiene muchos efectos secundarios;['la', 'sertralina', 'sirve', 'para', 'la', 'ansiedad', 'pero', 'tiene', 'muchos', 'efectos', 'secundarios'];['sertralina', 'servir', 'ansiedad', 'efecto', 'secundario'];sertralina servir ansiedad efecto secundario;La sertralina sirve para la ansiedad pero tiene muchos efectos secundarios;True;youtube_02
Dr. Agustin Landivar;https://www.youtube.com/watch?v=oh_tNV1XIrs;Dr buenas tardes, yo nececito la medicina que ud me recomienda por que sufro de anciedad la mínima preocupación me da ganas de comer algo estoy una bola mido1. 6o y peso 82 kg. Como hago para conseguirlo. Gracias. Le estoy escribiendo des&e Perú.;2023-05-22T20:23:05Z;Asco;Dr buenas tardes, yo nececito la medicina que ud me recomienda por que sufro de anciedad la mínima preocupación me da ganas de comer algo estoy una bola mido1. 6o y peso 82 kg. Como hago para conseguirlo. Gracias. Le estoy escribiendo des&e Perú.;['dr', 'buenas', 'tardes', 'yo', 'nececito', 'la', 'medicina', 'que', 'ud', 'me', 'recomienda', 'por', 'que', 'sufro', 'de', 'anciedad', 'la', 'mínima', 'preocupación', 'me', 'da', 'ganas', 'de', 'comer', 'algo', 'estoy', 'una', 'bola', 'mido1', '6o', 'y', 'peso', '82', 'kg', 'como', 'hago', 'para', 'conseguirlo', 'gracias', 'le', 'estoy', 'escribiendo', 'des', 'e', 'perú'];['dr', 'tarde', 'nececito', 'medicina', 'ud', 'recomendar', 'sufro', 'anciedad', 'mínimo', 'preocupación', 'gana', 'comer', 'bola', 'mido1', '6o', 'peso', '82', 'kg', 'conseguir él', 'gracias', 'escribir', 'des', 'perú'];dr tarde nececito medicina ud recomendar sufro anciedad mínimo preocupación gana comer bola mido1 6o peso 82 kg conseguir él gracias escribir des perú;Dr buenas tardes, yo nececito la medicina que ud me recomienda por que sufro de anciedad la mínima preocupación me da ganas de comer algo estoy una bola mido1. 6o y peso 82 kg. Como hago para conseguirlo. Gracias. Le estoy escribiendo des&e Perú.;True;youtube_02
Psiquiatría Mente y Salud;https://www.youtube.com/watch?v=80VlOKkLI5I;Lo intenté  3 veces , y bue estaba equivocado era joven 17 años débil de mente . todo cambió cuando conocí a mi ex y con ella todo el temblor paso . ya no le doy lugar a la depresión a pesar de mi separación  dolorosa con ella hace 4 años ya . ESTAS DEBIL DEL CEREBRO . me habían dicho q tenía q tomar medicación de x vida , y nunca tomé nada xq sabía q tenía q ser fuerte de mente . es un mal momento el temblor va a pasar luchala  hacete fuerte de mente y vas a superar todo  , incluso la muerte de padres y más . te va a llevar algunos años pero lo vas a superar;2023-04-30T00:10:03Z;Tristeza;Lo intenté 3 veces , y bue estaba equivocado era joven 17 años débil de mente . todo cambió cuando conocí a mi ex y con ella todo el temblor paso . ya no le doy lugar a la depresión a pesar de mi separación dolorosa con ella hace 4 años ya . ESTAS DEBIL DEL CEREBRO . me habían dicho q tenía q tomar medicación de x vida , y nunca tomé nada xq sabía q tenía q ser fuerte de mente . es un mal momento el temblor va a pasar luchala hacete fuerte de mente y vas a superar todo , incluso la muerte de padres y más . te va a llevar algunos años pero lo vas a superar;['lo', 'intenté', '3', 'veces', 'y', 'bue', 'estaba', 'equivocado', 'era', 'joven', '17', 'años', 'débil', 'de', 'mente', 'todo', 'cambió', 'cuando', 'conocí', 'a', 'mi', 'ex', 'y', 'con', 'ella', 'todo', 'el', 'temblor', 'paso', 'ya', 'no', 'le', 'doy', 'lugar', 'a', 'la', 'depresión', 'a', 'pesar', 'de', 'mi', 'separación', 'dolorosa', 'con', 'ella', 'hace', '4', 'años', 'ya', 'estas', 'debil', 'del', 'cerebro', 'me', 'habían', 'dicho', 'q', 'tenía', 'q', 'tomar', 'medicación', 'de', 'x', 'vida', 'y', 'nunca', 'tomé', 'nada', 'xq', 'sabía', 'q', 'tenía', 'q', 'ser', 'fuerte', 'de', 'mente', 'es', 'un', 'mal', 'momento', 'el', 'temblor', 'va', 'a', 'pasar', 'luchala', 'hacete', 'fuerte', 'de', 'mente', 'y', 'vas', 'a', 'superar', 'todo', 'incluso', 'la', 'muerte', 'de', 'padres', 'y', 'más', 'te', 'va', 'a', 'llevar', 'algunos', 'años', 'pero', 'lo', 'vas', 'a', 'superar'];['intentar', '3', 'bue', 'equivocado', 'joven', '17', 'año', 'débil', 'mente', 'cambiar', 'conocí', 'ex', 'temblor', 'paso', 'no', 'dar', 'lugar', 'depresión', 'separación', 'doloroso', '4', 'año', 'debil', 'cerebro', 'q', 'q', 'tomar', 'medicación', 'x', 'vida', 'nunca', 'tomé', 'nada', 'xq', 'saber', 'q', 'q', 'fuerte', 'mente', 'mal', 'momento', 'temblor', 'pasar', 'luchala', 'hacete', 'fuerte', 'mente', 'vas', 'superar', 'muerte', 'padre', 'más', 'año', 'vas', 'superar'];intentar 3 bue equivocado joven 17 año débil mente cambiar conocí ex temblor paso no dar lugar depresión separación doloroso 4 año debil cerebro q q tomar medicación x vida nunca tomé nada xq saber q q fuerte mente mal momento temblor pasar luchala hacete fuerte mente vas superar muerte padre más año vas superar;Lo intenté 3 veces , y bue estaba equivocado era joven 17 años débil de mente . todo cambió cuando conocí a mi ex y con ella todo el temblor paso . ya no le doy lugar a la depresión a pesar de mi separación dolorosa con ella hace 4 años ya . ESTAS DEBIL DEL CEREBRO . me habían dicho q tenía q tomar medicación de x vida , y nunca tomé nada xq sabía q tenía q ser fuerte de mente . es un mal momento el temblor va a pasar luchala hacete fuerte de mente y vas a superar todo , incluso la muerte de padres y más . te va a llevar algunos años pero lo vas a superar;True;youtube_02
La Ansiedad Me Tiene Miedo;https://www.youtube.com/watch?v=LscAPJGg3n4;Mi hermano usted me quito un 95 por ciento la ansiedad gracias gracias gracias y sin tomar ningúna pastilla;2024-06-24T14:37:47Z;Miedo;Mi hermano usted me quito un 95 por ciento la ansiedad gracias gracias gracias y sin tomar ningúna pastilla;['mi', 'hermano', 'usted', 'me', 'quito', 'un', '95', 'por', 'ciento', 'la', 'ansiedad', 'gracias', 'gracias', 'gracias', 'y', 'sin', 'tomar', 'ningúna', 'pastilla'];['hermano', 'quito', '95', 'ciento', 'ansiedad', 'gracias', 'gracias', 'gracia', 'tomar', 'ningúna', 'pastilla'];hermano quito 95 ciento ansiedad gracias gracias gracia tomar ningúna pastilla;Mi hermano usted me quito un 95 por ciento la ansiedad gracias gracias gracias y sin tomar ningúna pastilla;True;youtube_02
Psicóloga Maria Paula;https://www.youtube.com/watch?v=NX-3uTE4aMY;La neuropsicologia es como fisioterapia??;2023-03-17T01:59:05Z;Sorpresa;La neuropsicologia es como fisioterapia??;['la', 'neuropsicologia', 'es', 'como', 'fisioterapia', 'interrogacion', 'interrogacion'];['neuropsicologia', 'fisioterapia', 'interrogacion', 'interrogacion'];neuropsicologia fisioterapia interrogacion interrogacion;La neuropsicologia es como fisioterapia??;True;youtube_02
