source_name;source_url;content;date_published;emocion;content_global;tokens;lemas;content_clasico;content_transformers;is_verified;origin;final_emocion;pred_encoded;silver_label;cluster_id
Silver Films;https://www.youtube.com/watch?v=RgYEPZ4qdGM;Algo que les puedo recomendar es escribir un diario. Se que puede parecer algo muy tonto o infantil pero les juro que ayuda muchísimo a ordenar tus ideas y tus emociones. Pero soy consciente de que a muchas personas les cuesta trabajo ya que se distraen con facilidad, les cuesta expresar en palabras algo tan complicado como la depresión, etc. En estos casos yo recomiendo...mmm nose salir a caminar escuchando música,  hacer limpieza en casa, jugar con nuestra mascota o escuchar un podcast. ,;2023-11-05T19:21:49Z;Asco;Algo que les puedo recomendar es escribir un diario. Se que puede parecer algo muy tonto o infantil pero les juro que ayuda muchísimo a ordenar tus ideas y tus emociones. Pero soy consciente de que a muchas personas les cuesta trabajo ya que se distraen con facilidad, les cuesta expresar en palabras algo tan complicado como la depresión, etc. En estos casos yo recomiendo...mmm nose salir a caminar escuchando música, hacer limpieza en casa, jugar con nuestra mascota o escuchar un podcast. ,;['algo', 'que', 'les', 'puedo', 'recomendar', 'es', 'escribir', 'un', 'diario', 'se', 'que', 'puede', 'parecer', 'algo', 'muy', 'tonto', 'o', 'infantil', 'pero', 'les', 'juro', 'que', 'ayuda', 'muchísimo', 'a', 'ordenar', 'tus', 'ideas', 'y', 'tus', 'emociones', 'pero', 'soy', 'consciente', 'de', 'que', 'a', 'muchas', 'personas', 'les', 'cuesta', 'trabajo', 'ya', 'que', 'se', 'distraen', 'con', 'facilidad', 'les', 'cuesta', 'expresar', 'en', 'palabras', 'algo', 'tan', 'complicado', 'como', 'la', 'depresión', 'etc', 'en', 'estos', 'casos', 'yo', 'recomiendo', 'mmm', 'nose', 'salir', 'a', 'caminar', 'escuchando', 'música', 'hacer', 'limpieza', 'en', 'casa', 'jugar', 'con', 'nuestra', 'mascota', 'o', 'escuchar', 'un', 'podcast'];['recomendar', 'escribir', 'diario', 'parecer', 'mucho', 'tonto', 'infantil', 'jurar', 'ayudar', 'muchísimo', 'ordenar', 'idea', 'emoción', 'consciente', 'persona', 'costar', 'trabajo', 'distraer', 'facilidad', 'costar', 'expresar', 'palabra', 'complicado', 'depresión', 'etc', 'caso', 'recomeir', 'mmm', 'no él', 'salir', 'caminar', 'escuchar', 'música', 'limpieza', 'casa', 'jugar', 'mascota', 'escuchar', 'podcast'];recomendar escribir diario parecer mucho tonto infantil jurar ayudar muchísimo ordenar idea emoción consciente persona costar trabajo distraer facilidad costar expresar palabra complicado depresión etc caso recomeir mmm no él salir caminar escuchar música limpieza casa jugar mascota escuchar podcast;Algo que les puedo recomendar es escribir un diario. Se que puede parecer algo muy tonto o infantil pero les juro que ayuda muchísimo a ordenar tus ideas y tus emociones. Pero soy consciente de que a muchas personas les cuesta trabajo ya que se distraen con facilidad, les cuesta expresar en palabras algo tan complicado como la depresión, etc. En estos casos yo recomiendo...mmm nose salir a caminar escuchando música, hacer limpieza en casa, jugar con nuestra mascota o escuchar un podcast. ,;True;youtube_02;Asco;;;
Psych Hub;https://www.youtube.com/watch?v=c5sW6t3eyQA;Hoy mi jefe dijo q por mi condición trato diferente a mis subordinadas cuando yo trato a diario de ayudarles;2024-07-03T03:15:54Z;Sorpresa;Hoy mi jefe dijo q por mi condición trato diferente a mis subordinadas cuando yo trato a diario de ayudarles;['hoy', 'mi', 'jefe', 'dijo', 'q', 'por', 'mi', 'condición', 'trato', 'diferente', 'a', 'mis', 'subordinadas', 'cuando', 'yo', 'trato', 'a', 'diario', 'de', 'ayudarles'];['jefe', 'q', 'condición', 'tratar', 'subordinada', 'tratar', 'diario', 'ayudar él'];jefe q condición tratar subordinada tratar diario ayudar él;Hoy mi jefe dijo q por mi condición trato diferente a mis subordinadas cuando yo trato a diario de ayudarles;True;youtube_02;Sorpresa;;;
Fernando Leiva - Psicólogo;https://www.youtube.com/watch?v=R1aVrJ3qEeM;Cuando me Dios ese ataque de panico, yo pense que me iva a morir, me hice varios examenes, hasta un cardiograma, pensando que tenia problemas del corazon, como en mi familia es hereditario, me preocupe, yo tuve varias ocaciones ataque de panico y eso me dava, miedo a morir y que se me volviera a repetir. GRACIAS por aclararme tantas dudas.;2021-06-02T19:41:37Z;Miedo;Cuando me Dios ese ataque de panico, yo pense que me iva a morir, me hice varios examenes, hasta un cardiograma, pensando que tenia problemas del corazon, como en mi familia es hereditario, me preocupe, yo tuve varias ocaciones ataque de panico y eso me dava, miedo a morir y que se me volviera a repetir. GRACIAS por aclararme tantas dudas.;['cuando', 'me', 'dios', 'ese', 'ataque', 'de', 'panico', 'yo', 'pense', 'que', 'me', 'iva', 'a', 'morir', 'me', 'hice', 'varios', 'examenes', 'hasta', 'un', 'cardiograma', 'pensando', 'que', 'tenia', 'problemas', 'del', 'corazon', 'como', 'en', 'mi', 'familia', 'es', 'hereditario', 'me', 'preocupe', 'yo', 'tuve', 'varias', 'ocaciones', 'ataque', 'de', 'panico', 'y', 'eso', 'me', 'dava', 'miedo', 'a', 'morir', 'y', 'que', 'se', 'me', 'volviera', 'a', 'repetir', 'gracias', 'por', 'aclararme', 'tantas', 'dudas'];['dios', 'ataque', 'panico', 'pensar', 'iir', 'morir', 'hacer', 'examen', 'cardiograma', 'pensar', 'tener', 'problema', 'corazon', 'familia', 'hereditario', 'preocupar', 'tener', 'ocación', 'ataque', 'panico', 'dair', 'miedo', 'morir', 'volver', 'repetir', 'gracia', 'aclarar yo', 'tanto', 'duda'];dios ataque panico pensar iir morir hacer examen cardiograma pensar tener problema corazon familia hereditario preocupar tener ocación ataque panico dair miedo morir volver repetir gracia aclarar yo tanto duda;Cuando me Dios ese ataque de panico, yo pense que me iva a morir, me hice varios examenes, hasta un cardiograma, pensando que tenia problemas del corazon, como en mi familia es hereditario, me preocupe, yo tuve varias ocaciones ataque de panico y eso me dava, miedo a morir y que se me volviera a repetir. GRACIAS por aclararme tantas dudas.;True;youtube_02;Miedo;;;
Psicología en Serio con Guillermo Orozco;https://www.youtube.com/watch?v=2kqP1H54hho;"Tengo un ahijado ya con tratamiento psiquiatrico y psicólogico, también tomando medicamentos.
Tuvo ideas suicidas un tiempo y cada tanto los tiene 
Para mi se esta haciendo dificil intentar ayudarlo porque no quiere estudiar aunque su padre dice que suempre fue asi.
Lo raro es que si tiene animos de hacer otras cosas que para él resultan divertidas o interesantes. Lo que le sificulta es el estudio y el control de la ira.
Segun su papá es solo manipulación para no estudiar. Yo lo veo triste, con ganas de llorar a veces. 
No se. ¿Será depresión?";2024-09-08T23:21:10Z;Tristeza;Tengo un ahijado ya con tratamiento psiquiatrico y psicólogico, también tomando medicamentos. Tuvo ideas suicidas un tiempo y cada tanto los tiene Para mi se esta haciendo dificil intentar ayudarlo porque no quiere estudiar aunque su padre dice que suempre fue asi. Lo raro es que si tiene animos de hacer otras cosas que para él resultan divertidas o interesantes. Lo que le sificulta es el estudio y el control de la ira. Segun su papá es solo manipulación para no estudiar. Yo lo veo triste, con ganas de llorar a veces. No se. ¿Será depresión?;['tengo', 'un', 'ahijado', 'ya', 'con', 'tratamiento', 'psiquiatrico', 'y', 'psicólogico', 'también', 'tomando', 'medicamentos', 'tuvo', 'ideas', 'suicidas', 'un', 'tiempo', 'y', 'cada', 'tanto', 'los', 'tiene', 'para', 'mi', 'se', 'esta', 'haciendo', 'dificil', 'intentar', 'ayudarlo', 'porque', 'no', 'quiere', 'estudiar', 'aunque', 'su', 'padre', 'dice', 'que', 'suempre', 'fue', 'asi', 'lo', 'raro', 'es', 'que', 'si', 'tiene', 'animos', 'de', 'hacer', 'otras', 'cosas', 'que', 'para', 'él', 'resultan', 'divertidas', 'o', 'interesantes', 'lo', 'que', 'le', 'sificulta', 'es', 'el', 'estudio', 'y', 'el', 'control', 'de', 'la', 'ira', 'segun', 'su', 'papá', 'es', 'solo', 'manipulación', 'para', 'no', 'estudiar', 'yo', 'lo', 'veo', 'triste', 'con', 'ganas', 'de', 'llorar', 'a', 'veces', 'no', 'se', 'interrogacion', 'será', 'depresión', 'interrogacion'];['ahijado', 'tratamiento', 'psiquiatrico', 'psicólogico', 'tomar', 'medicamento', 'idea', 'suicida', 'tiempo', 'dificil', 'intentar', 'ayudar él', 'no', 'estudiar', 'padre', 'suempre', 'raro', 'si', 'animo', 'cosa', 'resultar', 'divertido', 'interesante', 'sificultar', 'estudio', 'control', 'ira', 'papá', 'manipulación', 'no', 'estudiar', 'ver', 'triste', 'gana', 'llorar', 'no', 'interrogacion', 'depresión', 'interrogacion'];ahijado tratamiento psiquiatrico psicólogico tomar medicamento idea suicida tiempo dificil intentar ayudar él no estudiar padre suempre raro si animo cosa resultar divertido interesante sificultar estudio control ira papá manipulación no estudiar ver triste gana llorar no interrogacion depresión interrogacion;Tengo un ahijado ya con tratamiento psiquiatrico y psicólogico, también tomando medicamentos. Tuvo ideas suicidas un tiempo y cada tanto los tiene Para mi se esta haciendo dificil intentar ayudarlo porque no quiere estudiar aunque su padre dice que suempre fue asi. Lo raro es que si tiene animos de hacer otras cosas que para él resultan divertidas o interesantes. Lo que le sificulta es el estudio y el control de la ira. Segun su papá es solo manipulación para no estudiar. Yo lo veo triste, con ganas de llorar a veces. No se. ¿Será depresión?;True;youtube_02;Tristeza;;;
COPE;https://www.youtube.com/watch?v=nMEenw7Mrgs;❤️‍🩹YO SALÍ SOLA DE UNA DEPRESION SEVERA Y AHORA QUIERO Y DESEO FERVIENTEMENTE AYUDAR A OTRAS PERSONAS A SALIR DE LA DEPRESION  PUES ENTIENDO PERFECTAMENTE COMO SE SIENTEN ❤️‍🩹;2025-12-10T02:26:23Z;Tristeza;emoji_corazón_curándose YO SALÍ SOLA DE UNA DEPRESION SEVERA Y AHORA QUIERO Y DESEO FERVIENTEMENTE AYUDAR A OTRAS PERSONAS A SALIR DE LA DEPRESION PUES ENTIENDO PERFECTAMENTE COMO SE SIENTEN emoji_corazón_curándose;['emoji_corazón_curándose', 'yo', 'salí', 'sola', 'de', 'una', 'depresion', 'severa', 'y', 'ahora', 'quiero', 'y', 'deseo', 'fervientemente', 'ayudar', 'a', 'otras', 'personas', 'a', 'salir', 'de', 'la', 'depresion', 'pues', 'entiendo', 'perfectamente', 'como', 'se', 'sienten', 'emoji_corazón_curándose'];['emoji_corazon_curar él', 'salí', 'depresion', 'severo', 'querer', 'desear', 'fervientemente', 'ayudar', 'persona', 'salir', 'depresion', 'entender', 'perfectamente', 'sentir', 'emoji_corazon_curar él'];emoji_corazon_curar él salí depresion severo querer desear fervientemente ayudar persona salir depresion entender perfectamente sentir emoji_corazon_curar él;emoji_corazón_curándose YO SALÍ SOLA DE UNA DEPRESION SEVERA Y AHORA QUIERO Y DESEO FERVIENTEMENTE AYUDAR A OTRAS PERSONAS A SALIR DE LA DEPRESION PUES ENTIENDO PERFECTAMENTE COMO SE SIENTEN emoji_corazón_curándose;True;youtube_02;Tristeza;;;
Fanny Psiquiatra;https://www.youtube.com/watch?v=GNaPgsFEP88;"Muy buenos sus videos doctora. 
Tuve un fuerte accidente de tránsito por el cual decidieron formularme QUETIAPINA, decidí quitarmela a la fuerza cuando me enteré de lo que era. 
Fué muy duro y en el camino me formularon también SERTRALINA y AMITRITPILINA.
Aún prefiero alejarme de todos los medicamentos en general, creo que lo mejor en los casos no tan graves es la psicoterapia. 
Bendiciones a todos.";2022-01-11T06:53:48Z;Sorpresa;Muy buenos sus videos doctora. Tuve un fuerte accidente de tránsito por el cual decidieron formularme QUETIAPINA, decidí quitarmela a la fuerza cuando me enteré de lo que era. Fué muy duro y en el camino me formularon también SERTRALINA y AMITRITPILINA. Aún prefiero alejarme de todos los medicamentos en general, creo que lo mejor en los casos no tan graves es la psicoterapia. Bendiciones a todos.;['muy', 'buenos', 'sus', 'videos', 'doctora', 'tuve', 'un', 'fuerte', 'accidente', 'de', 'tránsito', 'por', 'el', 'cual', 'decidieron', 'formularme', 'quetiapina', 'decidí', 'quitarmela', 'a', 'la', 'fuerza', 'cuando', 'me', 'enteré', 'de', 'lo', 'que', 'era', 'fué', 'muy', 'duro', 'y', 'en', 'el', 'camino', 'me', 'formularon', 'también', 'sertralina', 'y', 'amitritpilina', 'aún', 'prefiero', 'alejarme', 'de', 'todos', 'los', 'medicamentos', 'en', 'general', 'creo', 'que', 'lo', 'mejor', 'en', 'los', 'casos', 'no', 'tan', 'graves', 'es', 'la', 'psicoterapia', 'bendiciones', 'a', 'todos'];['mucho', 'video', 'doctoro', 'tener', 'fuerte', 'accidente', 'tránsito', 'decidir', 'formular yo', 'quetiapina', 'decidir', 'quitarmela', 'fuerza', 'enteer', 'fué', 'mucho', 'duro', 'camino', 'formular', 'sertralín', 'amitritpilina', 'preferir', 'alejar yo', 'medicamento', 'general', 'mejor', 'caso', 'no', 'grave', 'psicoterapio', 'bendición'];mucho video doctoro tener fuerte accidente tránsito decidir formular yo quetiapina decidir quitarmela fuerza enteer fué mucho duro camino formular sertralín amitritpilina preferir alejar yo medicamento general mejor caso no grave psicoterapio bendición;Muy buenos sus videos doctora. Tuve un fuerte accidente de tránsito por el cual decidieron formularme QUETIAPINA, decidí quitarmela a la fuerza cuando me enteré de lo que era. Fué muy duro y en el camino me formularon también SERTRALINA y AMITRITPILINA. Aún prefiero alejarme de todos los medicamentos en general, creo que lo mejor en los casos no tan graves es la psicoterapia. Bendiciones a todos.;True;youtube_02;Sorpresa;;;
Jordi Wu;https://www.youtube.com/watch?v=9aVK5EJP6ho;Me hizo llorar esto porque sufro mucha ansiedad;2021-11-25T03:48:44Z;Miedo;Me hizo llorar esto porque sufro mucha ansiedad;['me', 'hizo', 'llorar', 'esto', 'porque', 'sufro', 'mucha', 'ansiedad'];['llorar', 'sufrir', 'ansiedad'];llorar sufrir ansiedad;Me hizo llorar esto porque sufro mucha ansiedad;True;youtube_02;Miedo;;;
Camilo y Evaluna;https://www.youtube.com/watch?v=4iPxmCQJGW8;Wuaooo Marian Rojas Estape  es lo máximo la sigo y me ayudado mucho sus libros ❤👏👏👏;2025-10-17T16:06:13Z;Miedo;Wuaooo Marian Rojas Estape es lo máximo la sigo y me ayudado mucho sus libros emoji_corazón_rojo emoji_manos_aplaudiendo emoji_manos_aplaudiendo emoji_manos_aplaudiendo;['wuaooo', 'marian', 'rojas', 'estape', 'es', 'lo', 'máximo', 'la', 'sigo', 'y', 'me', 'ayudado', 'mucho', 'sus', 'libros', 'emoji_corazón_rojo', 'emoji_manos_aplaudiendo', 'emoji_manos_aplaudiendo', 'emoji_manos_aplaudiendo'];['wuaooo', 'marian', 'roja', 'estape', 'máximo', 'seguir', 'ayudar', 'libro', 'emoji_corazón_rojo', 'emoji_manos_aplaudeir', 'emoji_manos_aplaudeir', 'emoji_manos_aplaudeir'];wuaooo marian roja estape máximo seguir ayudar libro emoji_corazón_rojo emoji_manos_aplaudeir emoji_manos_aplaudeir emoji_manos_aplaudeir;Wuaooo Marian Rojas Estape es lo máximo la sigo y me ayudado mucho sus libros emoji_corazón_rojo emoji_manos_aplaudiendo emoji_manos_aplaudiendo emoji_manos_aplaudiendo;True;youtube_02;Miedo;;;
Fanny Psiquiatra;https://www.youtube.com/watch?v=kdU1R7zECl8;"A mi la fluoxetina medaba mas depresión
Tanto asi que me quito las ganas de comer y de vivir 
No me funciono";2024-01-18T14:23:09Z;Tristeza;A mi la fluoxetina medaba mas depresión Tanto asi que me quito las ganas de comer y de vivir No me funciono;['a', 'mi', 'la', 'fluoxetina', 'medaba', 'mas', 'depresión', 'tanto', 'asi', 'que', 'me', 'quito', 'las', 'ganas', 'de', 'comer', 'y', 'de', 'vivir', 'no', 'me', 'funciono'];['fluoxetina', 'medar', 'depresión', 'quito', 'gana', 'comer', 'vivir', 'no', 'funcionar'];fluoxetina medar depresión quito gana comer vivir no funcionar;A mi la fluoxetina medaba mas depresión Tanto asi que me quito las ganas de comer y de vivir No me funciono;True;youtube_02;Tristeza;;;
Manuel José Arango;https://www.youtube.com/watch?v=Vs_5tV3-kQM;"Ya fui a psicólogos un desastre lo que me hicieron .y esto no tiene que ser una ayuda sino 
Un trabajo profesional enserio de intervención y acciones de parte del profesional y no estar diciendo cualquier cosa adelante de un sillón terapéutico que sabemos cualquiera";2026-04-17T21:00:34Z;Sorpresa;Ya fui a psicólogos un desastre lo que me hicieron .y esto no tiene que ser una ayuda sino Un trabajo profesional enserio de intervención y acciones de parte del profesional y no estar diciendo cualquier cosa adelante de un sillón terapéutico que sabemos cualquiera;['ya', 'fui', 'a', 'psicólogos', 'un', 'desastre', 'lo', 'que', 'me', 'hicieron', 'y', 'esto', 'no', 'tiene', 'que', 'ser', 'una', 'ayuda', 'sino', 'un', 'trabajo', 'profesional', 'enserio', 'de', 'intervención', 'y', 'acciones', 'de', 'parte', 'del', 'profesional', 'y', 'no', 'estar', 'diciendo', 'cualquier', 'cosa', 'adelante', 'de', 'un', 'sillón', 'terapéutico', 'que', 'sabemos', 'cualquiera'];['psicólogo', 'desastre', 'no', 'ayuda', 'trabajo', 'profesional', 'enserio', 'intervención', 'acción', 'profesional', 'no', 'decir', 'cosa', 'sillón', 'terapéutico', 'cualquiera'];psicólogo desastre no ayuda trabajo profesional enserio intervención acción profesional no decir cosa sillón terapéutico cualquiera;Ya fui a psicólogos un desastre lo que me hicieron .y esto no tiene que ser una ayuda sino Un trabajo profesional enserio de intervención y acciones de parte del profesional y no estar diciendo cualquier cosa adelante de un sillón terapéutico que sabemos cualquiera;True;youtube_02;Sorpresa;;;
Fanny Psiquiatra;https://www.youtube.com/watch?v=GNaPgsFEP88;He pasado x todos los sintomas  que se puedan imajinar  durante 1 año  y hoy doy gracias a DIOS  que sigo adelante sin medicamento alguno .  Enfrento ese miedo horrible en el trabajo en la calle en el bus en el metro en el centro comercial ..le digo ven te estoy esperando  .. le doy gracias a DIOS que he mejorado mucho ..AYUDATE QUE YO TE AYUDARE. la vida es muy chevere;2021-12-26T21:45:26Z;Miedo;He pasado x todos los sintomas que se puedan imajinar durante 1 año y hoy doy gracias a DIOS que sigo adelante sin medicamento alguno . Enfrento ese miedo horrible en el trabajo en la calle en el bus en el metro en el centro comercial ..le digo ven te estoy esperando .. le doy gracias a DIOS que he mejorado mucho ..AYUDATE QUE YO TE AYUDARE. la vida es muy chevere;['he', 'pasado', 'x', 'todos', 'los', 'sintomas', 'que', 'se', 'puedan', 'imajinar', 'durante', '1', 'año', 'y', 'hoy', 'doy', 'gracias', 'a', 'dios', 'que', 'sigo', 'adelante', 'sin', 'medicamento', 'alguno', 'enfrento', 'ese', 'miedo', 'horrible', 'en', 'el', 'trabajo', 'en', 'la', 'calle', 'en', 'el', 'bus', 'en', 'el', 'metro', 'en', 'el', 'centro', 'comercial', 'le', 'digo', 'ven', 'te', 'estoy', 'esperando', 'le', 'doy', 'gracias', 'a', 'dios', 'que', 'he', 'mejorado', 'mucho', 'ayudate', 'que', 'yo', 'te', 'ayudare', 'la', 'vida', 'es', 'muy', 'chevere'];['x', 'sintoma', 'poder', 'imajinar', '1', 'año', 'dar', 'gracias', 'dio', 'seguir', 'medicamento', 'enfrento', 'miedo', 'horrible', 'trabajo', 'calle', 'bus', 'metro', 'centro', 'comercial', 'decir', 'ver', 'esperar', 'dar', 'gracias', 'dio', 'mejorar', 'ayudate', 'ayudarir', 'vida', 'mucho', 'chevere'];x sintoma poder imajinar 1 año dar gracias dio seguir medicamento enfrento miedo horrible trabajo calle bus metro centro comercial decir ver esperar dar gracias dio mejorar ayudate ayudarir vida mucho chevere;He pasado x todos los sintomas que se puedan imajinar durante 1 año y hoy doy gracias a DIOS que sigo adelante sin medicamento alguno . Enfrento ese miedo horrible en el trabajo en la calle en el bus en el metro en el centro comercial ..le digo ven te estoy esperando .. le doy gracias a DIOS que he mejorado mucho ..AYUDATE QUE YO TE AYUDARE. la vida es muy chevere;True;youtube_02;Miedo;;;
Julio Herrero Lozano;https://www.youtube.com/watch?v=kyMAVhHxAVw;Creo que la ansiedad viene a veces por lo económico. Por ejemplo, en mi caso soy joven. Tengo miedo de que sigan los años sin poder emanciparme por falta de un empleo seguro, y requiero de poder económico para ejercer ciertas decisiones en la sociedad en la que vivimos.;2024-04-25T22:13:45Z;Miedo;Creo que la ansiedad viene a veces por lo económico. Por ejemplo, en mi caso soy joven. Tengo miedo de que sigan los años sin poder emanciparme por falta de un empleo seguro, y requiero de poder económico para ejercer ciertas decisiones en la sociedad en la que vivimos.;['creo', 'que', 'la', 'ansiedad', 'viene', 'a', 'veces', 'por', 'lo', 'económico', 'por', 'ejemplo', 'en', 'mi', 'caso', 'soy', 'joven', 'tengo', 'miedo', 'de', 'que', 'sigan', 'los', 'años', 'sin', 'poder', 'emanciparme', 'por', 'falta', 'de', 'un', 'empleo', 'seguro', 'y', 'requiero', 'de', 'poder', 'económico', 'para', 'ejercer', 'ciertas', 'decisiones', 'en', 'la', 'sociedad', 'en', 'la', 'que', 'vivimos'];['ansiedad', 'venir', 'económico', 'ejemplo', 'caso', 'joven', 'miedo', 'seguir', 'año', 'emancipar yo', 'falta', 'empleo', 'seguro', 'requiero', 'económico', 'ejercer', 'decisión', 'sociedad', 'vivir'];ansiedad venir económico ejemplo caso joven miedo seguir año emancipar yo falta empleo seguro requiero económico ejercer decisión sociedad vivir;Creo que la ansiedad viene a veces por lo económico. Por ejemplo, en mi caso soy joven. Tengo miedo de que sigan los años sin poder emanciparme por falta de un empleo seguro, y requiero de poder económico para ejercer ciertas decisiones en la sociedad en la que vivimos.;True;youtube_02;Miedo;;;
La Ansiedad Me Tiene Miedo;https://www.youtube.com/watch?v=LscAPJGg3n4;Yo tenia tensos todos los musculos de mia piernas ya no podia ni caminar normalmente , inconcientemente los tensaba demasiado ya que creia que tenia debilidad muscular por ende la ansiedad me hacia tener todo mi cuerpo rigido pero gracias adios y a enrique dejo de ser un problema;2025-09-13T03:56:05Z;Alegria;Yo tenia tensos todos los musculos de mia piernas ya no podia ni caminar normalmente , inconcientemente los tensaba demasiado ya que creia que tenia debilidad muscular por ende la ansiedad me hacia tener todo mi cuerpo rigido pero gracias adios y a enrique dejo de ser un problema;['yo', 'tenia', 'tensos', 'todos', 'los', 'musculos', 'de', 'mia', 'piernas', 'ya', 'no', 'podia', 'ni', 'caminar', 'normalmente', 'inconcientemente', 'los', 'tensaba', 'demasiado', 'ya', 'que', 'creia', 'que', 'tenia', 'debilidad', 'muscular', 'por', 'ende', 'la', 'ansiedad', 'me', 'hacia', 'tener', 'todo', 'mi', 'cuerpo', 'rigido', 'pero', 'gracias', 'adios', 'y', 'a', 'enrique', 'dejo', 'de', 'ser', 'un', 'problema'];['tenia', 'tenso', 'musculo', 'pierna', 'no', 'podiar', 'ni', 'caminar', 'normalmente', 'inconcientemente', 'tensar', 'demasiado', 'creer', 'teniar', 'debilidad', 'muscular', 'ende', 'ansiedad', 'cuerpo', 'rigido', 'gracias', 'adio', 'enrique', 'dejar', 'problema'];tenia tenso musculo pierna no podiar ni caminar normalmente inconcientemente tensar demasiado creer teniar debilidad muscular ende ansiedad cuerpo rigido gracias adio enrique dejar problema;Yo tenia tensos todos los musculos de mia piernas ya no podia ni caminar normalmente , inconcientemente los tensaba demasiado ya que creia que tenia debilidad muscular por ende la ansiedad me hacia tener todo mi cuerpo rigido pero gracias adios y a enrique dejo de ser un problema;True;youtube_02;Alegria;;;
Fernando Leiva - Psicólogo;https://www.youtube.com/watch?v=xSzG_txnJWM;"Gracias a Dios 
Por ponerlo en mi camino Doctor.
Muchas gracias me ayuda mucho y ha evitado que haga cosas indebidas.";2022-10-26T01:46:39Z;Alegría;Gracias a Dios Por ponerlo en mi camino Doctor. Muchas gracias me ayuda mucho y ha evitado que haga cosas indebidas.;['gracias', 'a', 'dios', 'por', 'ponerlo', 'en', 'mi', 'camino', 'doctor', 'muchas', 'gracias', 'me', 'ayuda', 'mucho', 'y', 'ha', 'evitado', 'que', 'haga', 'cosas', 'indebidas'];['gracias', 'dios', 'poner él', 'camino', 'doctor', 'gracias', 'ayudar', 'evitar', 'hacer', 'cosa', 'indebido'];gracias dios poner él camino doctor gracias ayudar evitar hacer cosa indebido;Gracias a Dios Por ponerlo en mi camino Doctor. Muchas gracias me ayuda mucho y ha evitado que haga cosas indebidas.;True;youtube_02;Alegría;;;
nmásmedia;https://www.youtube.com/watch?v=cJcZdg1rKvE;Los hongos si pueden generar problemas de salud mental, si los legalizan tendremos muchos casos de gente que se queda en el viaje por sus malas decisiones.;2025-10-02T23:28:02Z;Miedo;Los hongos si pueden generar problemas de salud mental, si los legalizan tendremos muchos casos de gente que se queda en el viaje por sus malas decisiones.;['los', 'hongos', 'si', 'pueden', 'generar', 'problemas', 'de', 'salud', 'mental', 'si', 'los', 'legalizan', 'tendremos', 'muchos', 'casos', 'de', 'gente', 'que', 'se', 'queda', 'en', 'el', 'viaje', 'por', 'sus', 'malas', 'decisiones'];['hongo', 'si', 'generar', 'problema', 'salud', 'mental', 'si', 'legalizar', 'tener', 'caso', 'gente', 'quedar', 'viaje', 'mala', 'decisión'];hongo si generar problema salud mental si legalizar tener caso gente quedar viaje mala decisión;Los hongos si pueden generar problemas de salud mental, si los legalizan tendremos muchos casos de gente que se queda en el viaje por sus malas decisiones.;True;youtube_02;Miedo;;;
Fernando Leiva - Psicólogo;https://www.youtube.com/watch?v=JAl76oiAbZ4;"Dr Leiva , que vídeo tan bién logrado, tan diciente , tan productivo e educativo, gracias, gracias mil por compartir sus conocimientos, 
Que valioso no se imagina cuánto me ha ayudado...";2023-06-07T17:52:45Z;Sorpresa;Dr Leiva , que vídeo tan bién logrado, tan diciente , tan productivo e educativo, gracias, gracias mil por compartir sus conocimientos, Que valioso no se imagina cuánto me ha ayudado...;['dr', 'leiva', 'que', 'vídeo', 'tan', 'bién', 'logrado', 'tan', 'diciente', 'tan', 'productivo', 'e', 'educativo', 'gracias', 'gracias', 'mil', 'por', 'compartir', 'sus', 'conocimientos', 'que', 'valioso', 'no', 'se', 'imagina', 'cuánto', 'me', 'ha', 'ayudado'];['dr', 'leivo', 'vídeir', 'bién', 'lograr', 'diciente', 'productivo', 'educativo', 'gracias', 'gracias', 'mil', 'compartir', 'conocimiento', 'valioso', 'no', 'imaginar', 'ayudar'];dr leivo vídeir bién lograr diciente productivo educativo gracias gracias mil compartir conocimiento valioso no imaginar ayudar;Dr Leiva , que vídeo tan bién logrado, tan diciente , tan productivo e educativo, gracias, gracias mil por compartir sus conocimientos, Que valioso no se imagina cuánto me ha ayudado...;True;youtube_02;Sorpresa;;;
