source_name;source_url;content;date_published;emocion;content_global;tokens;lemas;content_clasico;content_transformers;is_verified;origin
Psi Mammoliti;https://www.youtube.com/watch?v=CfrmGPBkkqE;Me preocupa que no me gusta hacer lo que antes me hacía sentir bien o me apasionaba no sé bien porque, estoy tomando unas pastillas antipsicóticos quizá eso me lo cause, pero llevo meses tomandola espero me lo dejen de recetar pronto me estoy desesperado no tener motivación por nada, estoy confundido si es por eso o desarrollé algún tipo de depresión, ojalá salga de la duda;2025-04-30T22:11:56Z;Tristeza;Me preocupa que no me gusta hacer lo que antes me hacía sentir bien o me apasionaba no sé bien porque, estoy tomando unas pastillas antipsicóticos quizá eso me lo cause, pero llevo meses tomandola espero me lo dejen de recetar pronto me estoy desesperado no tener motivación por nada, estoy confundido si es por eso o desarrollé algún tipo de depresión, ojalá salga de la duda;['me', 'preocupa', 'que', 'no', 'me', 'gusta', 'hacer', 'lo', 'que', 'antes', 'me', 'hacía', 'sentir', 'bien', 'o', 'me', 'apasionaba', 'no', 'sé', 'bien', 'porque', 'estoy', 'tomando', 'unas', 'pastillas', 'antipsicóticos', 'quizá', 'eso', 'me', 'lo', 'cause', 'pero', 'llevo', 'meses', 'tomandola', 'espero', 'me', 'lo', 'dejen', 'de', 'recetar', 'pronto', 'me', 'estoy', 'desesperado', 'no', 'tener', 'motivación', 'por', 'nada', 'estoy', 'confundido', 'si', 'es', 'por', 'eso', 'o', 'desarrollé', 'algún', 'tipo', 'de', 'depresión', 'ojalá', 'salga', 'de', 'la', 'duda'];['preocupar', 'no', 'gustar', 'hacer', 'sentir', 'bien', 'apasionar', 'no', 'bien', 'tomar', 'pastilla', 'antipsicótico', 'causar', 'llevar', 'mes', 'tomandola', 'esperar', 'dejar', 'recetar', 'desesperado', 'no', 'motivación', 'nada', 'confundido', 'si', 'desarrollar', 'tipo', 'depresión', 'ojalá', 'salir', 'duda'];preocupar no gustar hacer sentir bien apasionar no bien tomar pastilla antipsicótico causar llevar mes tomandola esperar dejar recetar desesperado no motivación nada confundido si desarrollar tipo depresión ojalá salir duda;Me preocupa que no me gusta hacer lo que antes me hacía sentir bien o me apasionaba no sé bien porque, estoy tomando unas pastillas antipsicóticos quizá eso me lo cause, pero llevo meses tomandola espero me lo dejen de recetar pronto me estoy desesperado no tener motivación por nada, estoy confundido si es por eso o desarrollé algún tipo de depresión, ojalá salga de la duda;False;youtube_01
La Cueva Del Olimpo;https://www.youtube.com/watch?v=W4k6BPcb8Ho;Todo lo que estás eres la letra de la música me pasó y solo esta música me da más seguir en ejercicio;2024-11-05T19:41:24Z;Sorpresa;Todo lo que estás eres la letra de la música me pasó y solo esta música me da más seguir en ejercicio;['todo', 'lo', 'que', 'estás', 'eres', 'la', 'letra', 'de', 'la', 'música', 'me', 'pasó', 'y', 'solo', 'esta', 'música', 'me', 'da', 'más', 'seguir', 'en', 'ejercicio'];['estás', 'letra', 'música', 'pasar', 'música', 'más', 'seguir', 'ejercicio'];estás letra música pasar música más seguir ejercicio;Todo lo que estás eres la letra de la música me pasó y solo esta música me da más seguir en ejercicio;False;youtube_01
Bernardo Stamateas;https://www.youtube.com/watch?v=oal-Pi-ymdg;Bernardo... pareciera que me lees la mente, es justo lo que estoy pasando en este momento. Luego de haber pasado situaciones estresantes por haber perdido un familia hace unos años y haber sido despedido del trabajo, he terminado agotado y solo quisiera descanzar un tiempo y que me dejen tranquilo, pero los problemas economicos, familiares, personales, laborales siguen. Aparte la familia no entiende, solo juzga, se mete a querer opinar y mas que resultar un alivio, resultan un fastidio. Como hago para mantener el equilibrio estres-motivacion?;2021-09-09T22:25:41Z;Tristeza;Bernardo... pareciera que me lees la mente, es justo lo que estoy pasando en este momento. Luego de haber pasado situaciones estresantes por haber perdido un familia hace unos años y haber sido despedido del trabajo, he terminado agotado y solo quisiera descanzar un tiempo y que me dejen tranquilo, pero los problemas economicos, familiares, personales, laborales siguen. Aparte la familia no entiende, solo juzga, se mete a querer opinar y mas que resultar un alivio, resultan un fastidio. Como hago para mantener el equilibrio estres-motivacion?;['bernardo', 'pareciera', 'que', 'me', 'lees', 'la', 'mente', 'es', 'justo', 'lo', 'que', 'estoy', 'pasando', 'en', 'este', 'momento', 'luego', 'de', 'haber', 'pasado', 'situaciones', 'estresantes', 'por', 'haber', 'perdido', 'un', 'familia', 'hace', 'unos', 'años', 'y', 'haber', 'sido', 'despedido', 'del', 'trabajo', 'he', 'terminado', 'agotado', 'y', 'solo', 'quisiera', 'descanzar', 'un', 'tiempo', 'y', 'que', 'me', 'dejen', 'tranquilo', 'pero', 'los', 'problemas', 'economicos', 'familiares', 'personales', 'laborales', 'siguen', 'aparte', 'la', 'familia', 'no', 'entiende', 'solo', 'juzga', 'se', 'mete', 'a', 'querer', 'opinar', 'y', 'mas', 'que', 'resultar', 'un', 'alivio', 'resultan', 'un', 'fastidio', 'como', 'hago', 'para', 'mantener', 'el', 'equilibrio', 'estres', 'motivacion', 'interrogacion'];['bernardo', 'parecierar', 'lees', 'mente', 'justo', 'pasar', 'momento', 'situación', 'estresant', 'perder', 'familia', 'año', 'despedir', 'trabajo', 'terminar', 'agotado', 'querer', 'descanzar', 'tiempo', 'dejar', 'tranquilo', 'problema', 'economico', 'familiar', 'personal', 'laboral', 'seguir', 'aparte', 'familia', 'no', 'entender', 'juzga', 'meter', 'querer', 'opinar', 'resultar', 'alivio', 'resultar', 'fastidio', 'mantener', 'equilibrio', 'estres', 'motivacion', 'interrogacion'];bernardo parecierar lees mente justo pasar momento situación estresant perder familia año despedir trabajo terminar agotado querer descanzar tiempo dejar tranquilo problema economico familiar personal laboral seguir aparte familia no entender juzga meter querer opinar resultar alivio resultar fastidio mantener equilibrio estres motivacion interrogacion;Bernardo... pareciera que me lees la mente, es justo lo que estoy pasando en este momento. Luego de haber pasado situaciones estresantes por haber perdido un familia hace unos años y haber sido despedido del trabajo, he terminado agotado y solo quisiera descanzar un tiempo y que me dejen tranquilo, pero los problemas economicos, familiares, personales, laborales siguen. Aparte la familia no entiende, solo juzga, se mete a querer opinar y mas que resultar un alivio, resultan un fastidio. Como hago para mantener el equilibrio estres-motivacion?;False;youtube_01
Bernardo Stamateas;https://www.youtube.com/watch?v=oal-Pi-ymdg;Hay algo tan simple que comentaste en un video que, en el momento que lo entendí sentí que todos mis problemas se desvanecieron. Era el hacerme entender que debo pensar en el ahora. Y si, parece parece fácil y de hecho lo había escuchado tantas veces y creía que yo vivía en el presente, pero con esas palabras y esa explicación me di cuenta vivo siempre pensando como en las consecuencias de lo que estoy haciendo ahora. Hago esto para esto, hago esto porque esto, hago esto por esto, hago esto y entonces pasará esto, hacia las cosas siempre ansioso por terminarlas sin ningua razón, solo por sentir que eran cosas tan grandes y me llevarían mucho tiempo porque mi mente me lo ponía asi. Cuando realmente después de ver así me daba cuenta eran cosas tan pequeñas. Sin tomarme el tiempo de simplemente pensar en estoy haciendo esto, y punto. Sin pensar en la dificultad, el tiempo, simplemente hacer. Vivir en lo que estoy haciendo ahora, y nada mas, cuando entendí eso, sentí que el edicio que llevaba en mi mochila se había ido. Ahora siempre tengo en mente estas palabras, y todo es tan hermoso ahora.;2021-09-14T00:34:49Z;Sorpresa;Hay algo tan simple que comentaste en un video que, en el momento que lo entendí sentí que todos mis problemas se desvanecieron. Era el hacerme entender que debo pensar en el ahora. Y si, parece parece fácil y de hecho lo había escuchado tantas veces y creía que yo vivía en el presente, pero con esas palabras y esa explicación me di cuenta vivo siempre pensando como en las consecuencias de lo que estoy haciendo ahora. Hago esto para esto, hago esto porque esto, hago esto por esto, hago esto y entonces pasará esto, hacia las cosas siempre ansioso por terminarlas sin ningua razón, solo por sentir que eran cosas tan grandes y me llevarían mucho tiempo porque mi mente me lo ponía asi. Cuando realmente después de ver así me daba cuenta eran cosas tan pequeñas. Sin tomarme el tiempo de simplemente pensar en estoy haciendo esto, y punto. Sin pensar en la dificultad, el tiempo, simplemente hacer. Vivir en lo que estoy haciendo ahora, y nada mas, cuando entendí eso, sentí que el edicio que llevaba en mi mochila se había ido. Ahora siempre tengo en mente estas palabras, y todo es tan hermoso ahora.;['hay', 'algo', 'tan', 'simple', 'que', 'comentaste', 'en', 'un', 'video', 'que', 'en', 'el', 'momento', 'que', 'lo', 'entendí', 'sentí', 'que', 'todos', 'mis', 'problemas', 'se', 'desvanecieron', 'era', 'el', 'hacerme', 'entender', 'que', 'debo', 'pensar', 'en', 'el', 'ahora', 'y', 'si', 'parece', 'parece', 'fácil', 'y', 'de', 'hecho', 'lo', 'había', 'escuchado', 'tantas', 'veces', 'y', 'creía', 'que', 'yo', 'vivía', 'en', 'el', 'presente', 'pero', 'con', 'esas', 'palabras', 'y', 'esa', 'explicación', 'me', 'di', 'cuenta', 'vivo', 'siempre', 'pensando', 'como', 'en', 'las', 'consecuencias', 'de', 'lo', 'que', 'estoy', 'haciendo', 'ahora', 'hago', 'esto', 'para', 'esto', 'hago', 'esto', 'porque', 'esto', 'hago', 'esto', 'por', 'esto', 'hago', 'esto', 'y', 'entonces', 'pasará', 'esto', 'hacia', 'las', 'cosas', 'siempre', 'ansioso', 'por', 'terminarlas', 'sin', 'ningua', 'razón', 'solo', 'por', 'sentir', 'que', 'eran', 'cosas', 'tan', 'grandes', 'y', 'me', 'llevarían', 'mucho', 'tiempo', 'porque', 'mi', 'mente', 'me', 'lo', 'ponía', 'asi', 'cuando', 'realmente', 'después', 'de', 'ver', 'así', 'me', 'daba', 'cuenta', 'eran', 'cosas', 'tan', 'pequeñas', 'sin', 'tomarme', 'el', 'tiempo', 'de', 'simplemente', 'pensar', 'en', 'estoy', 'haciendo', 'esto', 'y', 'punto', 'sin', 'pensar', 'en', 'la', 'dificultad', 'el', 'tiempo', 'simplemente', 'hacer', 'vivir', 'en', 'lo', 'que', 'estoy', 'haciendo', 'ahora', 'y', 'nada', 'mas', 'cuando', 'entendí', 'eso', 'sentí', 'que', 'el', 'edicio', 'que', 'llevaba', 'en', 'mi', 'mochila', 'se', 'había', 'ido', 'ahora', 'siempre', 'tengo', 'en', 'mente', 'estas', 'palabras', 'y', 'todo', 'es', 'tan', 'hermoso', 'ahora'];['simple', 'comentastar', 'video', 'momento', 'entender', 'sentir', 'problema', 'desvaneceír', 'hacer yo', 'entender', 'deber', 'pensar', 'si', 'fácil', 'escuchar', 'tanto', 'creer', 'vivir', 'presente', 'palabra', 'explicación', 'dar', 'vivo', 'siempre', 'pensar', 'consecuencia', 'pasar', 'cosa', 'siempre', 'ansioso', 'terminarla', 'ninguo', 'razón', 'sentir', 'cosa', 'llevar', 'tiempo', 'mente', 'poner', 'realmente', 'dar', 'cosa', 'pequeño', 'tomar yo', 'tiempo', 'simplemente', 'pensar', 'punto', 'pensar', 'dificultad', 'tiempo', 'simplemente', 'vivir', 'nada', 'entender', 'sentir', 'edicio', 'llevar', 'mochilo', 'ir', 'siempre', 'mente', 'palabra', 'hermoso'];simple comentastar video momento entender sentir problema desvaneceír hacer yo entender deber pensar si fácil escuchar tanto creer vivir presente palabra explicación dar vivo siempre pensar consecuencia pasar cosa siempre ansioso terminarla ninguo razón sentir cosa llevar tiempo mente poner realmente dar cosa pequeño tomar yo tiempo simplemente pensar punto pensar dificultad tiempo simplemente vivir nada entender sentir edicio llevar mochilo ir siempre mente palabra hermoso;Hay algo tan simple que comentaste en un video que, en el momento que lo entendí sentí que todos mis problemas se desvanecieron. Era el hacerme entender que debo pensar en el ahora. Y si, parece parece fácil y de hecho lo había escuchado tantas veces y creía que yo vivía en el presente, pero con esas palabras y esa explicación me di cuenta vivo siempre pensando como en las consecuencias de lo que estoy haciendo ahora. Hago esto para esto, hago esto porque esto, hago esto por esto, hago esto y entonces pasará esto, hacia las cosas siempre ansioso por terminarlas sin ningua razón, solo por sentir que eran cosas tan grandes y me llevarían mucho tiempo porque mi mente me lo ponía asi. Cuando realmente después de ver así me daba cuenta eran cosas tan pequeñas. Sin tomarme el tiempo de simplemente pensar en estoy haciendo esto, y punto. Sin pensar en la dificultad, el tiempo, simplemente hacer. Vivir en lo que estoy haciendo ahora, y nada mas, cuando entendí eso, sentí que el edicio que llevaba en mi mochila se había ido. Ahora siempre tengo en mente estas palabras, y todo es tan hermoso ahora.;False;youtube_01
Bernardo Stamateas;https://www.youtube.com/watch?v=oal-Pi-ymdg;Hola Bernardo!!, Te quería comentar... soy adolescente de 15 años, últimamente me está pasando lo mismo, me sentía cansada y sin ganas de seguir, ahora mejore un poco pero el ambiente en mi familia  no ayuda mucho....me gustaría que hagas un vídeo sobre los padres y como influyen sus comentarios en sus hijos y porque peleamos tanto... Nos vemos!!;2021-09-21T02:56:35Z;Asco;Hola Bernardo!!, Te quería comentar... soy adolescente de 15 años, últimamente me está pasando lo mismo, me sentía cansada y sin ganas de seguir, ahora mejore un poco pero el ambiente en mi familia no ayuda mucho....me gustaría que hagas un vídeo sobre los padres y como influyen sus comentarios en sus hijos y porque peleamos tanto... Nos vemos!!;['hola', 'bernardo', 'exclamacion', 'exclamacion', 'te', 'quería', 'comentar', 'soy', 'adolescente', 'de', '15', 'años', 'últimamente', 'me', 'está', 'pasando', 'lo', 'mismo', 'me', 'sentía', 'cansada', 'y', 'sin', 'ganas', 'de', 'seguir', 'ahora', 'mejore', 'un', 'poco', 'pero', 'el', 'ambiente', 'en', 'mi', 'familia', 'no', 'ayuda', 'mucho', 'me', 'gustaría', 'que', 'hagas', 'un', 'vídeo', 'sobre', 'los', 'padres', 'y', 'como', 'influyen', 'sus', 'comentarios', 'en', 'sus', 'hijos', 'y', 'porque', 'peleamos', 'tanto', 'nos', 'vemos', 'exclamacion', 'exclamacion'];['hola', 'bernardo', 'exclamacion', 'exclamacion', 'querer', 'comentar', 'adolescente', '15', 'año', 'últimamente', 'pasar', 'sentir', 'cansado', 'gana', 'seguir', 'mejorar', 'poco', 'ambiente', 'familia', 'no', 'ayudar', 'gustar', 'hagar', 'vídeo', 'padre', 'influir', 'comentario', 'hijo', 'pelear', 'ver', 'exclamacion', 'exclamacion'];hola bernardo exclamacion exclamacion querer comentar adolescente 15 año últimamente pasar sentir cansado gana seguir mejorar poco ambiente familia no ayudar gustar hagar vídeo padre influir comentario hijo pelear ver exclamacion exclamacion;Hola Bernardo!!, Te quería comentar... soy adolescente de 15 años, últimamente me está pasando lo mismo, me sentía cansada y sin ganas de seguir, ahora mejore un poco pero el ambiente en mi familia no ayuda mucho....me gustaría que hagas un vídeo sobre los padres y como influyen sus comentarios en sus hijos y porque peleamos tanto... Nos vemos!!;False;youtube_01
Bernardo Stamateas;https://www.youtube.com/watch?v=oal-Pi-ymdg;Aunque no me esperaba encontrar este canal, créeme que estoy muy agradecido que youtube me recomendara sus vídeos, me ayuda bastante.;2021-09-09T23:25:12Z;Sorpresa;Aunque no me esperaba encontrar este canal, créeme que estoy muy agradecido que youtube me recomendara sus vídeos, me ayuda bastante.;['aunque', 'no', 'me', 'esperaba', 'encontrar', 'este', 'canal', 'créeme', 'que', 'estoy', 'muy', 'agradecido', 'que', 'youtube', 'me', 'recomendara', 'sus', 'vídeos', 'me', 'ayuda', 'bastante'];['no', 'esperar', 'encontrar', 'canal', 'créemir', 'mucho', 'agradecido', 'youtube', 'recomendar', 'vídeo', 'ayudar', 'bastante'];no esperar encontrar canal créemir mucho agradecido youtube recomendar vídeo ayudar bastante;Aunque no me esperaba encontrar este canal, créeme que estoy muy agradecido que youtube me recomendara sus vídeos, me ayuda bastante.;False;youtube_01
Bernardo Stamateas;https://www.youtube.com/watch?v=oal-Pi-ymdg;Le doy las gracias sr Bernardo sus videos me están ayudando mucho!;2021-09-09T21:16:58Z;Alegría;Le doy las gracias sr Bernardo sus videos me están ayudando mucho!;['le', 'doy', 'las', 'gracias', 'sr', 'bernardo', 'sus', 'videos', 'me', 'están', 'ayudando', 'mucho', 'exclamacion'];['dar', 'gracia', 'sr', 'bernardo', 'video', 'ayudar', 'exclamacion'];dar gracia sr bernardo video ayudar exclamacion;Le doy las gracias sr Bernardo sus videos me están ayudando mucho!;False;youtube_01
Bernardo Stamateas;https://www.youtube.com/watch?v=oal-Pi-ymdg;"Estuve un buen tiempo motivada con que las cosas mejorarían y de un modo sentí que iba por buena dirección pero hoy amanecí agotada y sin esperanzas, estoy cansada de luchar y de mantenerme ""positiva"" pero nada me sale, no encuentro trabajo, no tengo novio, no tengo dinero, no me sale nada y ya no quiero seguir luchando, simplemente quiero rendirme y que papá Dios me lleve...";2025-02-10T19:36:08Z;Tristeza;"Estuve un buen tiempo motivada con que las cosas mejorarían y de un modo sentí que iba por buena dirección pero hoy amanecí agotada y sin esperanzas, estoy cansada de luchar y de mantenerme ""positiva"" pero nada me sale, no encuentro trabajo, no tengo novio, no tengo dinero, no me sale nada y ya no quiero seguir luchando, simplemente quiero rendirme y que papá Dios me lleve...";['estuve', 'un', 'buen', 'tiempo', 'motivada', 'con', 'que', 'las', 'cosas', 'mejorarían', 'y', 'de', 'un', 'modo', 'sentí', 'que', 'iba', 'por', 'buena', 'dirección', 'pero', 'hoy', 'amanecí', 'agotada', 'y', 'sin', 'esperanzas', 'estoy', 'cansada', 'de', 'luchar', 'y', 'de', 'mantenerme', 'positiva', 'pero', 'nada', 'me', 'sale', 'no', 'encuentro', 'trabajo', 'no', 'tengo', 'novio', 'no', 'tengo', 'dinero', 'no', 'me', 'sale', 'nada', 'y', 'ya', 'no', 'quiero', 'seguir', 'luchando', 'simplemente', 'quiero', 'rendirme', 'y', 'que', 'papá', 'dios', 'me', 'lleve'];['estar', 'tiempo', 'motivado', 'cosa', 'mejorar', 'sentir', 'ir', 'dirección', 'amanecer', 'agotado', 'esperanza', 'cansado', 'luchar', 'mantener yo', 'positivo', 'nada', 'salir', 'no', 'encontrar', 'trabajo', 'no', 'novio', 'no', 'dinero', 'no', 'salir', 'nada', 'no', 'querer', 'seguir', 'luchar', 'simplemente', 'querer', 'rendir yo', 'papá', 'dio', 'llevar'];estar tiempo motivado cosa mejorar sentir ir dirección amanecer agotado esperanza cansado luchar mantener yo positivo nada salir no encontrar trabajo no novio no dinero no salir nada no querer seguir luchar simplemente querer rendir yo papá dio llevar;"Estuve un buen tiempo motivada con que las cosas mejorarían y de un modo sentí que iba por buena dirección pero hoy amanecí agotada y sin esperanzas, estoy cansada de luchar y de mantenerme ""positiva"" pero nada me sale, no encuentro trabajo, no tengo novio, no tengo dinero, no me sale nada y ya no quiero seguir luchando, simplemente quiero rendirme y que papá Dios me lleve...";False;youtube_01
Bernardo Stamateas;https://www.youtube.com/watch?v=oal-Pi-ymdg;Este video llego en el momento justo, gracias por todos los videos, ayudas a mucha gente!;2021-09-09T23:17:31Z;Sorpresa;Este video llego en el momento justo, gracias por todos los videos, ayudas a mucha gente!;['este', 'video', 'llego', 'en', 'el', 'momento', 'justo', 'gracias', 'por', 'todos', 'los', 'videos', 'ayudas', 'a', 'mucha', 'gente', 'exclamacion'];['video', 'llego', 'momento', 'justo', 'gracias', 'video', 'ayuda', 'gente', 'exclamacion'];video llego momento justo gracias video ayuda gente exclamacion;Este video llego en el momento justo, gracias por todos los videos, ayudas a mucha gente!;False;youtube_01
Bernardo Stamateas;https://www.youtube.com/watch?v=oal-Pi-ymdg;siento que lloro por dentro, pero creo que tiene razon, necesito darme cuenta de algunas cosas, y empezar a amar lo que hago, y mostrarme convencido de lo que quiero;2022-10-04T21:50:40Z;Tristeza;siento que lloro por dentro, pero creo que tiene razon, necesito darme cuenta de algunas cosas, y empezar a amar lo que hago, y mostrarme convencido de lo que quiero;['siento', 'que', 'lloro', 'por', 'dentro', 'pero', 'creo', 'que', 'tiene', 'razon', 'necesito', 'darme', 'cuenta', 'de', 'algunas', 'cosas', 'y', 'empezar', 'a', 'amar', 'lo', 'que', 'hago', 'y', 'mostrarme', 'convencido', 'de', 'lo', 'que', 'quiero'];['sentir', 'lloro', 'razon', 'necesitar', 'dar yo', 'cosa', 'empezar', 'amar', 'mostrar yo', 'convencido', 'querer'];sentir lloro razon necesitar dar yo cosa empezar amar mostrar yo convencido querer;siento que lloro por dentro, pero creo que tiene razon, necesito darme cuenta de algunas cosas, y empezar a amar lo que hago, y mostrarme convencido de lo que quiero;False;youtube_01
Bernardo Stamateas;https://www.youtube.com/watch?v=oal-Pi-ymdg;Aquí iría un largo mensaje contando mi historia, pero no quiero desviar lo importante de este mensaje. Muchas gracias por compartir con nosotros. Sus mensajes cortos y concisos me han ayudado mucho, porque son increíblemente sabios. Muchas gracias, muchísimas gracias, porque cada día me siento mejor que ayer, he trabajo mi salud mental y sus palabras han sido fundamentales. Nuevamente, muchísimas gracias. ❤︎❤︎❤︎❤︎❤︎❤︎❤︎❤︎❤︎❤︎;2021-09-10T06:39:51Z;Ira;Aquí iría un largo mensaje contando mi historia, pero no quiero desviar lo importante de este mensaje. Muchas gracias por compartir con nosotros. Sus mensajes cortos y concisos me han ayudado mucho, porque son increíblemente sabios. Muchas gracias, muchísimas gracias, porque cada día me siento mejor que ayer, he trabajo mi salud mental y sus palabras han sido fundamentales. Nuevamente, muchísimas gracias. emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo;['aquí', 'iría', 'un', 'largo', 'mensaje', 'contando', 'mi', 'historia', 'pero', 'no', 'quiero', 'desviar', 'lo', 'importante', 'de', 'este', 'mensaje', 'muchas', 'gracias', 'por', 'compartir', 'con', 'nosotros', 'sus', 'mensajes', 'cortos', 'y', 'concisos', 'me', 'han', 'ayudado', 'mucho', 'porque', 'son', 'increíblemente', 'sabios', 'muchas', 'gracias', 'muchísimas', 'gracias', 'porque', 'cada', 'día', 'me', 'siento', 'mejor', 'que', 'ayer', 'he', 'trabajo', 'mi', 'salud', 'mental', 'y', 'sus', 'palabras', 'han', 'sido', 'fundamentales', 'nuevamente', 'muchísimas', 'gracias', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo'];['ir', 'mensaje', 'contar', 'historia', 'no', 'querer', 'desviar', 'importante', 'mensaje', 'gracia', 'compartir', 'mensaje', 'corto', 'conciso', 'ayudar', 'increíblemente', 'sabio', 'gracia', 'muchísimo', 'gracias', 'sentir', 'mejor', 'ayer', 'trabajar', 'salud', 'mental', 'palabra', 'fundamental', 'nuevamente', 'muchísimo', 'gracia', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo'];ir mensaje contar historia no querer desviar importante mensaje gracia compartir mensaje corto conciso ayudar increíblemente sabio gracia muchísimo gracias sentir mejor ayer trabajar salud mental palabra fundamental nuevamente muchísimo gracia emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo;Aquí iría un largo mensaje contando mi historia, pero no quiero desviar lo importante de este mensaje. Muchas gracias por compartir con nosotros. Sus mensajes cortos y concisos me han ayudado mucho, porque son increíblemente sabios. Muchas gracias, muchísimas gracias, porque cada día me siento mejor que ayer, he trabajo mi salud mental y sus palabras han sido fundamentales. Nuevamente, muchísimas gracias. emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo;False;youtube_01
Bernardo Stamateas;https://www.youtube.com/watch?v=oal-Pi-ymdg;Gracias Bernardo por tu reflexión y por tu ayuda, muchas bendiciones;2022-09-03T19:56:14Z;Alegría;Gracias Bernardo por tu reflexión y por tu ayuda, muchas bendiciones;['gracias', 'bernardo', 'por', 'tu', 'reflexión', 'y', 'por', 'tu', 'ayuda', 'muchas', 'bendiciones'];['gracias', 'bernardo', 'reflexión', 'ayuda', 'bendición'];gracias bernardo reflexión ayuda bendición;Gracias Bernardo por tu reflexión y por tu ayuda, muchas bendiciones;False;youtube_01
Bernardo Stamateas;https://www.youtube.com/watch?v=oal-Pi-ymdg;Me gustaría estar alejado de todos y hacer una fogata en un lugar tranquilo sin ruidos ni críticas ni problemas ni asuntos inesperados solo quisiera esa realidad mirar las estrellas respirar tranquilo y saber de qué ya no tengo que hacer nada ni que tengo nada pendiente;2025-02-09T06:26:07Z;Sorpresa;Me gustaría estar alejado de todos y hacer una fogata en un lugar tranquilo sin ruidos ni críticas ni problemas ni asuntos inesperados solo quisiera esa realidad mirar las estrellas respirar tranquilo y saber de qué ya no tengo que hacer nada ni que tengo nada pendiente;['me', 'gustaría', 'estar', 'alejado', 'de', 'todos', 'y', 'hacer', 'una', 'fogata', 'en', 'un', 'lugar', 'tranquilo', 'sin', 'ruidos', 'ni', 'críticas', 'ni', 'problemas', 'ni', 'asuntos', 'inesperados', 'solo', 'quisiera', 'esa', 'realidad', 'mirar', 'las', 'estrellas', 'respirar', 'tranquilo', 'y', 'saber', 'de', 'qué', 'ya', 'no', 'tengo', 'que', 'hacer', 'nada', 'ni', 'que', 'tengo', 'nada', 'pendiente'];['gustar', 'alejado', 'fogata', 'lugar', 'tranquilo', 'ruido', 'ni', 'crítica', 'ni', 'problema', 'ni', 'asunto', 'inesperado', 'querer', 'realidad', 'mirar', 'estrella', 'respirar', 'tranquilo', 'no', 'nada', 'ni', 'nada', 'pendiente'];gustar alejado fogata lugar tranquilo ruido ni crítica ni problema ni asunto inesperado querer realidad mirar estrella respirar tranquilo no nada ni nada pendiente;Me gustaría estar alejado de todos y hacer una fogata en un lugar tranquilo sin ruidos ni críticas ni problemas ni asuntos inesperados solo quisiera esa realidad mirar las estrellas respirar tranquilo y saber de qué ya no tengo que hacer nada ni que tengo nada pendiente;False;youtube_01
Bernardo Stamateas;https://www.youtube.com/watch?v=oal-Pi-ymdg;Para todos los que hoy están sufriendo de depresión, se sienten solos solo les deseo que todo pase, que saben sus heridas, que sus vidas mejores que lleguen la luz a sus vidas , oro por ti y por mi, me siento mal, me siento triste, me siento solo;2024-06-14T03:09:56Z;Tristeza;Para todos los que hoy están sufriendo de depresión, se sienten solos solo les deseo que todo pase, que saben sus heridas, que sus vidas mejores que lleguen la luz a sus vidas , oro por ti y por mi, me siento mal, me siento triste, me siento solo;['para', 'todos', 'los', 'que', 'hoy', 'están', 'sufriendo', 'de', 'depresión', 'se', 'sienten', 'solos', 'solo', 'les', 'deseo', 'que', 'todo', 'pase', 'que', 'saben', 'sus', 'heridas', 'que', 'sus', 'vidas', 'mejores', 'que', 'lleguen', 'la', 'luz', 'a', 'sus', 'vidas', 'oro', 'por', 'ti', 'y', 'por', 'mi', 'me', 'siento', 'mal', 'me', 'siento', 'triste', 'me', 'siento', 'solo'];['sufrir', 'depresión', 'sentir', 'desear', 'pasar', 'herida', 'vida', 'mejor', 'llegar', 'luz', 'vida', 'oro', 'sentir', 'mal', 'sentir', 'triste', 'sentir'];sufrir depresión sentir desear pasar herida vida mejor llegar luz vida oro sentir mal sentir triste sentir;Para todos los que hoy están sufriendo de depresión, se sienten solos solo les deseo que todo pase, que saben sus heridas, que sus vidas mejores que lleguen la luz a sus vidas , oro por ti y por mi, me siento mal, me siento triste, me siento solo;False;youtube_01
